Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.071,-480838.16,-624405.2,-342706.97,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0715,-539956.2,-710997.9,-441464.22,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.072,-580304.9,-771019.44,-510122.6,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0725,-641598.8,-864168.44,-617255.1,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.073,-682551.25,-928064.7,-691218.94,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0735,-743450.6,-1026003.1,-805399.7,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.074,-783216.9,-1092270.9,-883284.06,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.0745,-840770.94,-1192280.1,-1002013.75,0.0,0.0,-1493.2227,467.10938,475.12683,384.32532
0.075,-877243.25,-1258794.8,-1081990.9,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.0755,-928464.6,-1357223.5,-1202413.4,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.076,-960066.8,-1421296.8,-1282474.9,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.0765,-1003537.56,-1514103.9,-1401263.1,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.077,-1029903.56,-1573247.0,-1479076.2,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.0775,-1065716.4,-1657262.8,-1593043.8,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.078,-1087301.2,-1709864.6,-1666911.0,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.0785,-1116738.2,-1783368.9,-1774231.1,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.079,-1134760.2,-1828689.8,-1843334.2,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.0795,-1160018.2,-1891196.9,-1943168.5,0.0,0.0,0.0,467.10938,475.12683,472.85397
0.08,-1175964.9,-1929352.2,-2007123.6,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.0805,-1198951.2,-1981603.1,-2098968.8,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.081,-1213463.0,-2012943.5,-2153627.5,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.0815,-1232562.8,-2052766.5,-2210695.2,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.082,-1241517.1,-2072160.4,-2231045.5,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.0825,-1244722.4,-2084271.8,-2245034.8,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.083,-1239405.9,-2077760.2,-2249203.2,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
0.0835,-1225043.4,-2044778.2,-2250318.0,0.0,-5197.57,0.0,467.10938,753.48334,472.85397
