Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0455,529628.4,387947.2,-997241.25,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.046,554197.3,404827.9,-1045957.94,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0465,595479.1,420541.8,-1107468.6,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.047,619065.6,427657.03,-1135979.2,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0475,647523.4,438171.38,-1166640.6,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.048,663883.1,446604.28,-1185267.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0485,683193.94,461977.4,-1212369.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.049,689878.25,473081.22,-1225804.2,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0495,691072.56,486586.9,-1233120.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.05,690731.1,490240.88,-1230684.9,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0505,697228.44,485202.0,-1223943.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.051,706847.1,476599.88,-1221016.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0515,722114.7,462182.1,-1218896.5,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.052,728289.7,454464.56,-1216700.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0525,730193.1,446491.56,-1210032.8,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.053,729322.8,442376.5,-1204307.8,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0535,729606.75,436488.12,-1196903.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.054,731403.8,432989.2,-1193571.1,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0545,734677.3,429260.44,-1189899.9,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.055,736562.3,427497.3,-1187231.4,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.0555,739691.06,424204.3,-1181980.9,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
0.056,742526.9,420910.38,-1177769.9,-4596.406,-4742.139,-3017.4333,724.6275,731.6227,648.8368
