Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.0965,33705.062,81567.09,218027.25,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.097,35941.395,91333.375,226721.89,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0975,37437.97,97624.4,232333.38,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.098,39732.81,106826.34,240565.52,-3973.7893,-1917.9231,-6978.4404,265.25812,363.9397,121.03487
0.0985,41322.312,112856.38,245981.2,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.099,43838.805,121823.56,254074.89,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.0995,45629.22,127791.805,259478.75,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.1,48523.13,136784.44,267644.2,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.1005,50612.43,142834.98,273129.94,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.101,54022.84,152040.98,281425.97,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.1015,56499.99,158280.4,286989.66,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.102,60544.96,167817.12,295336.72,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.1025,63478.402,174298.11,300876.12,-3973.7893,-7136.5425,-6978.4404,265.25812,113.44595,121.03487
0.103,68242.21,184191.3,309088.22,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.1035,71661.07,190885.56,314460.38,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.104,77150.1,201030.6,322301.66,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.1045,81035.82,207821.6,327354.2,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.105,87167.52,217959.06,334608.1,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
0.1055,91426.31,224620.62,339189.84,-6435.202,-7136.5425,-6978.4404,147.1103,113.44595,121.03487
