Time;Q_level_1;.Q_level_2;Q_level_3;Voltage_diff_1;Voltage_diff_2;Voltage_diff_3; Meter1.VLn_RMS; Meter2.VLn_RMS; Meter3.VLn_RMS
7.551;417164;108823.875;-139614.86;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.5515;415701.97;106789.164;-141442.42;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.552;414663.97;105367.54;-142619.47;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.5525;413011.53;103298.09;-144243.42;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.553;411865.16;102026.92;-145208.02;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.5535;410154.88;100281.62;-146519.34;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.554;409090.75;99173.17;-147355.92;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.5545;407693.88;97471.914;-148655.55;-322.96426;-664.9008;-494.18216;440.4977;424.08475;432.27927
7.555;406892.06;96256.516;-149585.5;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5555;405791.56;94267.78;-151090.1;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.556;405044.6;92821.7;-152163.8;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5565;403778.66;90470.336;-153879.86;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.557;402801.6;88787.67;-155098.88;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5575;401102.66;86110.79;-157043.36;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.558;399806.5;84246.484;-158409.03;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5585;397627.1;81377.57;-160538.88;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.559;396040.53;79447.52;-161993.62;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5595;393532.84;76559.445;-164204.66;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.56;391826.2;74657.81;-165683.08;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5605;389264.56;71862.86;-167883.73;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.561;387587.8;70051.375;-169319.4;-322.96426;-664.9008;-300.00977;440.4977;424.08475;441.59952
7.5615;385125.53;67411.78;-171402.28;-322.96426;-624.63654;-300.00977;440.4977;426.01746;441.59952
7.562;383525.78;65699.63;-172731.73;-322.96426;-624.63654;-300.00977;440.4977;426.01746;441.59952
7.5625;381185.9;63172.617;-174642.94;-322.96426;-624.63654;-300.00977;440.4977;426.01746;441.59952
7.563;379665.06;61493.27;-175871.34;-322.96426;-624.63654;-300.00977;440.4977;426.01746;441.59952
7.5635;377425.2;58936.61;-177677.27;-322.96426;-624.63654;-300.00977;440.4977;426.01746;441.59952
7.564;375944.6;57191.125;-178871.3;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5645;373696.9;54501.617;-180673.4;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.565;372158.62;52668.332;-181891.61;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5655;369762.84;49868.312;-183762.97;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.566;368112.88;47984.98;-185042.56;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5665;365560;45169.125;-187007.1;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.567;363829.47;43325.043;-188334.97;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5675;361239.62;40646.453;-190328.48;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.568;359550;38946.76;-191634.69;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5685;357134.16;36563.008;-193514.72;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.569;355639.22;35092.523;-194696.47;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5695;353617.6;33062.023;-196343;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.57;352427.97;31815.285;-197356.03;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5705;350894.22;30075.055;-198761.08;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.571;350023.97;28974.459;-199636.39;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5715;348912.9;27360.164;-200887.66;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.572;348268.66;26279.494;-201701.94;-322.69403;-624.63654;-300.00977;440.51068;426.01746;441.59952
7.5725;347382.78;24618.182;-202930.88;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.573;346810.06;23467.945;-203777.23;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5735;345900.62;21669.107;-205119.44;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.574;345232.22;20422.775;-206074.25;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5745;344113.3;18499.555;-207600.77;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.575;343286.34;17196.984;-208673.8;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5755;341939.88;15249.683;-210340.38;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.576;340991.53;13980.171;-211468.72;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5765;339540.4;12159.973;-213148.08;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.577;338581.78;11019.953;-214235.83;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5775;337206.88;9440.551;-215785.14;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.578;336354.1;8477.887;-216745.86;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5785;335201.8;7159.0054;-218064.27;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.579;334518.7;6344.5967;-218860.6;-322.69403;-624.63654;-642.8824;440.51068;426.01746;425.14163
7.5795;333612;5187.8125;-219945.47;-322.69403;-697.1378;-642.8824;440.51068;422.53738;425.14163
7.58;333072.22;4438.3765;-220609.94;-322.69403;-697.1378;-642.8824;440.51068;422.53738;425.14163
7.5805;332303.66;3310.8843;-221552.11;-322.69403;-697.1378;-642.8824;440.51068;422.53738;425.14163
7.581;331800.6;2538.487;-222165.23;-322.69403;-697.1378;-642.8824;440.51068;422.53738;425.14163
7.5815;331016.88;1327.9755;-223096.55;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.582;330444.38;484.06458;-223741.33;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5825;329489.34;-828.54443;-224760.75;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.583;328789.38;-1720.8934;-225477.27;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5835;327659.5;-3053.2268;-226596.1;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.584;326875.62;-3912.2957;-227357.45;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5845;325700.47;-5119.12;-228488.67;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.585;324948.25;-5845.6304;-229211.3;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5855;323924.1;-6793.6094;-230208.88;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.586;323340.66;-7325.2275;-230799.66;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5865;322648.8;-7987.4565;-231560.81;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.587;322317.66;-8354.789;-231987.81;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5875;322015.03;-8829.58;-232527.06;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.588;321916.72;-9122.648;-232837.97;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5885;321899.16;-9573.406;-233269.02;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.589;321931.2;-9911.999;-233557.7;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.5895;321976.34;-10508.378;-234033.92;-401.33395;-697.1378;-642.8824;436.73596;422.53738;425.14163
7.59;321966.28;-10972.902;-234395.94;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5905;321845.97;-11775.4375;-235047.97;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.591;321676.34;-12373.603;-235558.44;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5915;321275.7;-13335.843;-236431.42;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.592;320920.1;-13996.438;-237070.39;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5925;320280.44;-14969.202;-238077.58;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.593;319809.44;-15581.976;-238758.38;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5935;319086.62;-16408.621;-239752.1;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.594;318628.72;-16886.877;-240374.83;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5945;318018.1;-17487.268;-241218.77;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.595;317681.44;-17813.652;-241709.19;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5955;317298.66;-18210.234;-242329.2;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.596;317117.7;-18432.604;-242671.98;-401.33395;-697.1378;-667.6874;436.73596;422.53738;423.95102
7.5965;316925.47;-18749.4;-243104.61;-401.33395;-509.7378;-667.6874;436.73596;431.5326;423.95102
7.597;316828.7;-18974.676;-243360.19;-401.33395;-509.7378;-667.6874;436.73596;431.5326;423.95102
7.5975;316687.3;-19365.984;-243731.98;-401.33395;-509.7378;-667.6874;436.73596;431.5326;423.95102
7.598;316572.53;-19677.648;-243994.7;-401.33395;-509.7378;-667.6874;436.73596;431.5326;423.95102
7.5985;317541.12;-20390.414;-245586.12;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.599;318573.34;-20908.41;-247156.83;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.5995;318517.66;-21519.158;-248289.16;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6;318541.66;-21989.395;-249287.77;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6005;318539.44;-22768.295;-250949.53;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.601;318515.75;-23325.45;-252065.17;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6015;318524.62;-24173.768;-253610.53;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.602;318593.47;-24686.04;-254481.45;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6025;318793.75;-25221.63;-255440.02;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.603;318984.16;-25348.732;-255811.7;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6035;319398.06;-25149.193;-255986.05;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.604;319823.16;-24790.055;-255899.97;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6045;320791.12;-24034.77;-255584.6;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.605;321671;-23456.53;-255305.73;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6055;323259.1;-22550.078;-254836.89;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.606;324409.78;-21939.615;-254503.69;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.6065;326152.28;-21024.363;-253994.02;-241.69699;-509.7378;-667.6874;444.39856;431.5326;423.95102
7.607;327771.75;-20389.23;-253840.83;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6075;332402.47;-19620.643;-255341.17;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.608;336435.56;-18843.076;-258909.81;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6085;341886.53;-15572.415;-270640.8;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.609;345274.78;-11612.731;-284329.97;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6095;354385.97;-4716.049;-317443.2;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.61;365336.9;-2417.8962;-346525.56;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6105;387530.72;-8157.8115;-391000.28;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.611;402574.7;-19330.658;-415450.1;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6115;419980.97;-43422.953;-442138.84;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.612;427749.88;-60213.625;-457071.34;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6125;437317.44;-80643.625;-484105.25;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.613;444564.66;-90040.75;-507447.12;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.6135;457140.6;-99627.98;-546292.75;-241.69699;-509.7378;-388.98694;444.39856;431.5326;437.3286
7.614;465097.9;-104858.19;-570025.8;-241.69699;-1814.2085;-388.98694;444.39856;591.08203;437.3286
7.6145;474147.12;-113261.41;-597178.3;-241.69699;-1814.2085;-388.98694;444.39856;591.08203;437.3286
7.615;478694.06;-119662.6;-610149.8;-241.69699;-1814.2085;-388.98694;444.39856;591.08203;437.3286
7.6155;486284.8;-130065.016;-626736.5;-241.69699;-1814.2085;-388.98694;444.39856;591.08203;437.3286
7.616;493151.9;-137096.81;-638283.8;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6165;505372.44;-147216.03;-656538.4;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.617;513011.97;-153493.47;-667732;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6175;521219.1;-162003.27;-680874.44;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.618;524487.1;-166958.25;-687499;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6185;527989.44;-173137.19;-696676.1;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.619;530535.7;-176381.73;-703447.3;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6195;535164.56;-180102.78;-714333.75;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.62;538312.5;-182091.06;-720885.06;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6205;542290.8;-184918.73;-727767.56;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.621;544467.4;-186926.1;-730229.2;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6215;547726.3;-190044.12;-731993;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.622;550201.25;-191897;-732796.25;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6225;554053;-193764.78;-734061.75;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.623;556225.1;-194267.55;-734660.7;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6235;558253.06;-194149.89;-734388.2;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.624;558806.6;-193764.25;-733242.7;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.6245;558953.56;-193016.06;-730424.9;-3150.1995;-1814.2085;-388.98694;655.2096;591.08203;437.3286
7.625;558858.44;-192337.69;-728118.25;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6255;558454.25;-190663.17;-724122.44;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.626;557848;-188887.62;-720850.9;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6265;556256.94;-185060.81;-714450.6;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.627;554837.06;-181726.48;-709016.2;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6275;552557;-175502.77;-699243.44;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.628;551143.56;-170436.16;-691848.75;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6285;549302.1;-161260.84;-679676.44;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.629;548245.06;-154069.6;-670853.1;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6295;546906.06;-141892.16;-656501.06;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.63;546230.8;-133085.97;-646233.94;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6305;545672.8;-119251.53;-630083.25;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.631;545635;-109774.85;-619065.4;-3150.1995;-1814.2085;-6696.364;655.2096;591.08203;825.4255
7.6315;545989.75;-95350.73;-602545;-3150.1995;-7500.2456;-6696.364;655.2096;864.0118;825.4255
7.632;546430.75;-85682.74;-591676.6;-3150.1995;-7500.2456;-6696.364;655.2096;864.0118;825.4255
7.6325;547312.6;-71282.49;-575712.7;-3150.1995;-7500.2456;-6696.364;655.2096;864.0118;825.4255
7.633;548047.44;-61855.32;-565339.94;-3150.1995;-7500.2456;-6696.364;655.2096;864.0118;825.4255
7.6335;549394.94;-48057.605;-550264.1;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.634;550462.06;-39068.293;-540573.8;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6345;552278.7;-25790.914;-526579.3;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.635;553598.8;-17019.338;-517563.3;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6355;555722.3;-3968.4705;-504388.38;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.636;557233.1;4623.9644;-495783.25;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6365;559635.3;17268.502;-483119.25;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.637;561299.6;25485.424;-474864.7;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6375;563790.8;37407.973;-462834.28;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.638;565379.25;45036.24;-455082.9;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6385;567494.5;55898.277;-443887.62;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.639;568658;62704.55;-436713.16;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6395;569928.7;72232.836;-426377.1;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.64;570400.9;78157.21;-419758.47;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6405;570484.25;86523.25;-410191.8;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.641;570107.4;91852.87;-404001.5;-7269.447;-7500.2456;-6696.364;852.9335;864.0118;825.4255
7.6415;568934.1;99658.44;-394910.78;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.642;567799.8;104851.02;-388902.38;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6425;565717.1;112811.1;-379858.7;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.643;564164.94;118334.72;-373761.28;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6435;561745.2;127087.25;-364468.53;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.644;560175.56;133278.02;-358167.97;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6445;558039.2;143093.95;-348576.66;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.645;556841.2;149942.28;-342118.6;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6455;555487.9;160522.5;-332420.9;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.646;554916.4;167673.34;-326017.56;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6465;554559.25;178350.55;-316645.12;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.647;554637.5;185320.9;-310635.88;-7269.447;-7500.2456;-5957.915;852.9335;864.0118;789.9799
7.6475;555172.2;195381.86;-302106.7;-7269.447;-5537.6216;-5957.915;852.9335;769.80585;789.9799
7.648;555762.06;201752.17;-296797.1;-7269.447;-5537.6216;-5957.915;852.9335;769.80585;789.9799
7.6485;558647.06;210285.8;-291604.3;-7269.447;-5537.6216;-5957.915;852.9335;769.80585;789.9799
7.649;560379.4;214125.33;-290408.53;-7269.447;-5537.6216;-5957.915;852.9335;769.80585;789.9799
7.6495;561504.75;219381.97;-288137.56;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.65;563149.3;222513.16;-288241.38;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6505;566452.75;226374.92;-290218.03;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.651;568976.3;228159.39;-292098.28;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6515;572776.44;229499.36;-294563.88;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.652;574971.25;229698.92;-295480;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6525;577222.4;229674.55;-295506.53;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.653;577921.5;229860.28;-294785.1;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6535;578056.75;230750.25;-293129.72;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.654;577877.4;231660.3;-291946.44;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6545;577708.1;233092.48;-290386.9;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.655;577763.44;233876.89;-289572;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6555;577907.75;234626.64;-288704.66;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.656;577848.2;234841.78;-288334.25;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6565;577230.25;234781.36;-287985.12;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.657;576366;234492.33;-287787.72;-5522.163;-5537.6216;-5957.915;769.06384;769.80585;789.9799
7.6575;574338.25;233717.62;-287321.78;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.658;572495.94;233033.28;-286784.25;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6585;569084.3;231948.14;-285562.7;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.659;566479.4;231327.6;-284508.94;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6595;562308.2;230767.28;-282708.47;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.66;559479.2;230717.25;-281428.1;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6605;555331.94;231196.78;-279409.06;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.661;552661;231880.53;-277967.38;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6615;548793.3;233391.1;-275608.72;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.662;546324.1;234647.62;-273911.56;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6625;542854.6;236722.62;-271261.25;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.663;540744.44;238108.11;-269493.56;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.6635;537914.56;239997.48;-266941.97;-5522.163;-5537.6216;-5874.3384;769.06384;769.80585;785.96826
7.664;536224.06;241057.31;-265346.7;-5522.163;-5434.102;-5874.3384;769.06384;764.8369;785.96826
7.6645;533893.9;242290.27;-263159.62;-5522.163;-5434.102;-5874.3384;769.06384;764.8369;785.96826
7.665;532415.8;242886.27;-261864.38;-5522.163;-5434.102;-5874.3384;769.06384;764.8369;785.96826
7.6655;530235.44;243495.16;-260204.94;-5522.163;-5434.102;-5874.3384;769.06384;764.8369;785.96826
7.666;528779.44;243757.94;-259294.97;-5522.163;-5434.102;-5874.3384;769.06384;764.8369;785.96826
7.6665;526554.3;244026.5;-258187.5;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.667;525023.8;244173.34;-257570.77;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6675;522646.47;244420.08;-256717.88;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.668;521023.97;244631.95;-256142.84;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6685;518580.75;245022.78;-255223.97;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.669;516989.1;245319.39;-254570.3;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6695;514682.44;245767.81;-253545.44;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.67;513198.72;246028.86;-252843.98;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6705;511033;246276.5;-251784.5;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.671;509605.25;246286.39;-251087.28;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6715;507435.78;245976.62;-250083.62;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.672;505935.3;245513.9;-249460.05;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6725;503537.7;244412.16;-248614.72;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.673;501803.6;243411.5;-248114.84;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6735;498959.22;241570.27;-247451.23;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.674;496887.2;240169;-247052.73;-5159.552;-5434.102;-5874.3384;751.6585;764.8369;785.96826
7.6745;493514.62;237931.48;-246486.78;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.675;491106.34;236438.2;-246106.14;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.6755;487288.03;234350.72;-245484.78;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.676;484645.03;233138.44;-245010.8;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.6765;480609.06;231694.42;-244168.16;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.677;477925.7;231011.12;-243501.22;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.6775;474003.88;230405.05;-242329.22;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
7.678;471519.16;230255.78;-241437.61;-5159.552;-5434.102;-4815.0376;751.6585;764.8369;735.1218
