Time,L5.Constant Power L5_vab,L6.Constant Power L6_vab,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA
0.0935,-48.047825,-748.7924,323205.16,803168.75,16910.219,862.8929,944.0821,758.14557,52.68688,85821.73,47.66432,-43.11014
0.094,-314.66006,-1095.5779,317300.22,787409.56,18762.506,862.8929,944.0821,758.14557,48.612255,84425.77,45.22978,-29.811838
0.0945,-562.4673,-1395.9865,313505.22,777025.8,19962.041,862.8929,944.0821,758.14557,42.770584,83525.58,41.153122,-15.442577
0.095,-782.20996,-1639.5181,308048.12,761830.75,21661.121,862.8929,944.0821,758.14557,35.37467,82225.99,35.58223,-0.5182567
0.0955,-966.7842,-1820.8207,304554.53,752040.5,22748.611,862.8929,944.0821,758.14557,26.692865,81397.96,28.719349,14.425148
0.096,-1110.0624,-1925.0942,299522.8,737948.7,24380.498,862.8929,944.0821,758.14557,17.041246,80217.54,20.81402,28.851023
0.0965,-1207.8912,-1957.6132,296321.8,728974.5,25497.223,862.8929,944.0821,758.14557,6.770534,79476.086,12.153073,42.24136
0.097,-1257.9565,-1915.6714,291780.44,716176.1,27223.77,862.8929,944.0821,758.14557,-3.7453043,78427.25,3.051193,54.11539
0.0975,-1259.8684,-1799.6141,288928.72,708096.5,28396.691,862.8929,944.0821,758.14557,-14.125214,77770.65,-6.1606703,64.04665
0.098,-1214.712,-1618.0825,284893.62,696677.75,30158.227,862.8929,944.0821,758.14557,-23.991182,76844.81,-15.148929,71.678024
0.0985,-1125.6606,-1376.2538,282343.22,689525.25,31317.559,862.8929,944.0821,758.14557,-32.98478,76263.42,-23.586838,76.73575
0.099,-996.8268,-1087.8994,278699.72,679415.94,33007.734,862.8929,944.0821,758.14557,-40.779213,75439.836,-31.168177,79.03814
0.0995,-834.04913,-759.6738,276383.34,673038.94,34078.098,862.8929,944.0821,758.14557,-47.090908,74918.61,-37.617115,78.50239
0.1,-645.0482,-408.32227,273060.34,663920.44,35546.48,862.8929,944.0821,758.14557,-51.690994,74171.94,-42.7001,75.147484
0.1005,-436.65598,-48.978813,270923.1,658099.56,36402.992,862.8929,944.0821,758.14557,-54.411842,73689.87,-46.232143,69.09348
0.101,-218.12907,305.93307,267763.7,649680.0,37450.805,862.8929,944.0821,758.14557,-55.15493,72978.06,-48.085453,60.558086
0.1015,2.5131674,644.3394,265647.4,644226.06,37973.47,862.8929,944.0821,758.14557,-53.893456,72501.94,-48.19283,49.847763
0.102,216.66586,953.25226,262394.62,636180.56,38483.59,862.8929,944.0821,758.14557,-50.67282,71768.016,-46.549984,37.346916
0.1025,416.52432,1222.8232,260153.22,630827.6,38650.652,862.8929,944.0821,758.14557,-45.61078,71260.71,-43.217197,23.504328
0.103,595.2105,1440.1348,256663.92,622689.94,38685.19,862.8929,944.0821,758.14557,-38.890995,70458.62,-38.31526,8.817008
0.1035,746.6704,1599.4119,254247.0,617118.0,38599.625,862.8929,944.0821,758.14557,-30.757904,69893.195,-32.022213,-6.186674
0.104,866.3937,1694.4042,250476.98,608450.9,38378.75,594.0887,944.0821,758.14557,-21.507315,68992.01,-24.566574,-20.970085
0.1045,950.7417,1727.0796,247870.22,602431.3,38210.953,594.0887,944.0821,758.14557,-11.475247,68356.234,-16.219275,-35.000694
0.105,997.6143,1693.1401,243827.61,593023.75,37986.926,594.0887,944.0821,758.14557,-1.0265981,67350.266,-7.2834735,-47.77496
0.1055,1006.7263,1595.8176,241058.36,586501.4,37887.402,594.0887,668.6531,758.14557,9.458939,66651.35,1.9164441,-58.833942
0.106,978.872,1441.4296,236824.27,576385.6,37851.184,594.0887,668.6531,758.14557,19.600218,65567.59,11.046381,-67.78065
0.1065,916.6423,1236.8379,233965.94,569450.9,37919.203,594.0887,668.6531,758.14557,29.02881,64830.035,19.7749,-74.29373
0.107,822.97797,988.8829,229652.06,558842.2,38156.844,594.0887,668.6531,758.14557,37.401672,63712.188,27.78498,-78.13925
0.1075,702.8469,707.1173,226773.67,551684.0,38397.582,594.0887,668.6531,758.14557,44.414894,62966.566,34.785828,-79.17863
0.108,561.73114,404.43665,222479.0,540916.0,38847.383,594.0887,668.6531,506.5546,49.813457,61857.07,40.523495,-77.37451
0.1085,404.97748,92.98837,219642.45,533760.5,39180.715,594.0887,668.6531,506.5546,53.40106,61127.26,44.789165,-72.791824
0.109,239.58693,-213.15282,215444.06,523119.6,39679.547,594.0887,668.6531,506.5546,55.047825,60051.73,47.428577,-65.595055
0.1095,71.181114,-509.77905,212686.36,516121.94,39986.574,594.0887,668.6531,506.5546,54.693264,59347.17,48.34564,-56.04249
0.11,-92.98511,-781.4392,208609.19,505794.3,40371.617,594.0887,668.6531,506.5546,52.350918,58310.523,47.506935,-44.476757
0.1105,-247.7106,-1016.59784,205927.19,499040.6,40563.406,594.0887,668.6531,506.5546,48.10585,57631.574,44.943455,-31.313406
0.111,-387.5083,-1210.0939,201942.98,489111.6,40743.695,594.0887,668.6531,506.5546,42.112183,56624.543,40.74792,-17.025126
0.1115,-507.88803,-1354.9789,199307.03,482619.06,40794.438,594.0887,668.6531,506.5546,34.588245,55960.37,35.07291,-2.1249664
0.112,-605.29095,-1447.3706,195379.25,473056.56,40780.93,594.0887,668.6531,506.5546,25.807137,54967.375,28.124687,12.852077
0.1125,-676.9668,-1482.0717,192778.33,466787.53,40725.98,594.0887,668.6531,506.5546,16.088326,54308.164,20.155138,27.368044
0.113,-721.5489,-1458.3601,188903.16,457537.62,40604.676,594.0887,668.6531,506.5546,5.7850537,53322.984,11.454101,40.9016
0.1135,-738.3506,-1382.8811,186341.92,451477.1,40516.344,594.0887,668.6531,506.5546,-4.7276716,52669.84,2.337343,52.966797
0.114,-728.09564,-1257.574,182541.84,442550.62,40397.438,594.0887,668.6531,506.5546,-15.068846,51697.652,-6.863837,63.13032
0.1145,-692.4111,-1085.5204,180044.9,436710.5,40337.38,594.0887,668.6531,506.5546,-24.861984,51057.43,-15.815802,71.02716
0.115,-633.3235,-877.79065,176368.34,428152.94,40282.86,594.0887,668.6531,506.5546,-33.751156,50113.21,-24.193186,76.373116
0.1155,-554.20685,-640.02515,173970.86,422600.84,40266.383,594.0887,668.6531,506.5546,-41.413464,49498.47,-31.691902,78.976524
0.116,-458.809,-384.47357,170463.06,414533.62,40257.42,594.0887,668.6531,506.5546,-47.57004,48599.46,-38.03982,78.74391
0.1165,-350.97504,-119.48268,168186.0,409343.78,40246.742,594.0887,668.6531,506.5546,-51.99764,48018.29,-43.005997,75.68351
0.117,-235.46304,146.0832,164866.33,401862.84,40187.387,594.0887,668.6531,506.5546,-54.534996,47171.664,-46.410675,69.90488
0.1175,-116.129845,399.88684,162717.05,397078.25,40099.125,594.0887,668.6531,506.5546,-55.09,46624.484,-48.130013,61.615326
0.118,2.1665676,633.5478,159585.94,390196.38,39860.234,594.0887,668.6531,506.5546,-53.64289,45825.617,-48.101486,51.112892
0.1185,115.56863,840.0857,157552.58,385789.1,39614.652,594.0887,668.6531,506.5546,-50.245586,45304.242,-46.326553,38.774624
0.119,220.41214,1012.02765,154565.84,379420.03,39102.86,594.0887,668.6531,506.5546,-45.02231,44534.582,-42.869186,25.04352
0.1195,313.75122,1144.5142,152606.81,375314.38,38663.883,594.0887,668.6531,506.5546,-38.16258,44026.62,-37.855118,10.412607
0.12,392.6592,1234.6061,149697.0,369321.88,37868.152,594.0887,668.6531,506.5546,-29.91578,43265.543,-31.46679,-4.5918756
0.1205,455.29407,1273.2505,147769.55,365406.44,37256.742,594.0887,668.6531,506.5546,-20.581896,42758.305,-23.93568,-19.432608
0.121,500.68146,1267.9346,144886.45,359621.7,36245.42,376.38956,668.6531,506.5546,-10.499889,41991.957,-15.535661,-33.575874
0.1215,528.005,1217.2284,142964.77,355798.53,35525.6,376.38956,668.6531,506.5546,-0.036458746,41476.918,-6.571559,-46.513763
0.122,537.4266,1121.8949,140077.06,350081.03,34407.887,376.38956,668.6531,506.5546,10.428145,40696.656,2.6310775,-57.781532
0.1225,529.81866,988.7477,138147.0,346279.72,33652.9,376.38956,443.18652,506.5546,20.51352,40172.656,11.738125,-66.974205
0.123,506.0198,823.24976,135244.77,340584.7,32526.336,376.38956,443.18652,506.5546,29.853273,39382.633,20.418797,-73.76191
0.1235,468.03696,633.1636,133309.38,336794.2,31783.883,376.38956,443.18652,506.5546,38.107647,38853.83,28.358,-77.900826
0.124,417.93945,424.9912,130406.164,331121.25,30685.35,376.38956,443.18652,506.5546,44.976902,38059.41,35.267525,-79.24223
0.1245,357.9132,201.21849,128473.08,327357.12,29958.107,376.38956,443.18652,506.5546,50.21137,37531.17,40.89633,-77.737656
0.125,290.7688,-19.28532,125578.055,321757.4,28855.61,376.38956,443.18652,302.33243,53.620487,36741.457,45.040127,-73.4409
0.1255,218.79785,-232.95277,123653.4,318059.38,28101.832,376.38956,443.18652,302.33243,55.08093,36218.84,47.54834,-66.50662
0.126,144.52385,-432.65967,120772.97,312576.8,26918.002,376.38956,443.18652,302.33243,54.53906,35436.816,48.32996,-57.18373
0.1265,70.451935,-612.0386,118855.81,308967.22,26081.385,376.38956,443.18652,302.33243,52.014965,34919.688,47.35691,-45.806915
0.127,-1.3888556,-765.01526,115987.58,303635.84,24740.559,376.38956,443.18652,302.33243,47.60046,34149.37,44.663963,-32.784542
0.1275,-69.04492,-883.81165,114076.7,300137.0,23783.049,376.38956,443.18652,302.33243,41.455612,33639.465,40.349426,-18.584354
0.128,-130.8318,-968.7391,111210.89,294971.4,22253.523,376.38956,443.18652,302.33243,33.8043,32879.152,34.569855,-3.7164242
0.1285,-185.56064,-1014.0262,109302.82,291581.06,21177.465,376.38956,443.18652,302.33243,24.924229,32376.852,27.53488,11.285802
0.129,-232.2247,-1024.0034,106445.33,286571.06,19498.129,376.38956,443.18652,302.33243,15.1384,31627.738,19.500275,25.882727
0.1295,-270.23947,-996.78204,104545.21,283280.28,18349.244,376.38956,443.18652,302.33243,4.802488,31134.252,10.757283,39.55037
0.13,-299.23853,-932.2668,101708.64,278432.1,16606.854,376.38956,443.18652,302.33243,-5.7072945,30402.422,1.6240283,51.797874
0.1305,-240.4575,-666.8472,89656.26,237645.67,16541.982,376.38956,443.18652,302.33243,-16.065794,25853.803,-8.20571,49.363277
0.131,-175.13486,-483.49585,85659.14,231215.02,14633.828,376.38956,443.18652,302.33243,-25.850609,24891.496,-17.864912,55.637344
0.1315,-103.374954,-309.85214,82099.64,224319.78,13538.315,376.38956,443.18652,302.33243,-34.677574,23955.447,-26.857592,60.152477
0.132,-30.934069,-149.98737,75981.84,211687.0,12434.802,376.38956,443.18652,302.33243,-42.220478,22311.62,-34.849133,62.765873
0.1325,33.322784,-5.129049,71657.29,202570.83,12185.621,376.38956,443.18652,302.33243,-48.19908,21148.238,-41.542496,63.39406
0.133,81.210915,126.91433,65161.75,188873.4,12604.729,376.38956,443.18652,302.33243,-52.391933,19402.346,-46.689003,62.018356
0.1335,107.09474,252.80785,60970.656,180045.44,13334.9375,376.38956,443.18652,302.33243,-54.64353,18267.41,-50.09726,58.68237
0.134,109.587425,359.1423,55031.6,167466.02,14797.132,376.38956,443.18652,302.33243,-54.870354,16637.053,-51.640507,53.491005
0.1345,90.89415,449.40076,51326.79,159556.42,15777.937,376.38956,443.18652,302.33243,-53.06396,15609.644,-51.26153,46.6085
0.135,55.723553,516.1304,46116.816,148456.48,16863.887,376.38956,443.18652,302.33243,-49.292107,14173.599,-48.974342,38.25246
0.1355,9.890297,552.244,42832.477,141606.52,17162.57,376.38956,443.18652,302.33243,-43.694427,13289.039,-44.86386,28.685673
0.136,-41.689842,558.93475,38096.14,132181.77,16835.871,376.38956,443.18652,302.33243,-36.478466,12056.2,-39.08279,18.21148
0.1365,-94.796234,539.56866,34994.15,126424.055,16099.065,376.38956,443.18652,302.33243,-27.911577,11281.091,-31.846695,7.1602907
0.137,-146.18636,496.7247,30284.008,118424.43,14274.861,376.38956,443.18652,302.33243,-18.311396,10159.95,-23.425014,-4.117132
0.1375,-193.04384,439.89618,27028.959,113412.88,12614.001,376.38956,443.18652,302.33243,-8.032708,9432.568,-14.131364,-15.265546
0.138,-232.1923,374.21628,21893.61,106226.766,9483.47,376.38956,443.18652,302.33243,2.5430884,8384.789,-4.311716,-25.932137
0.1385,-260.293,302.68436,18298.025,101591.23,6982.83,376.38956,443.18652,302.33243,13.02491,7738.49,5.6681542,-35.77849
0.139,-273.3182,232.49713,12688.985,94778.484,2677.75,179.32889,443.18652,302.33243,23.023876,6919.5527,15.436783,-44.494156
0.1395,-268.26202,164.36078,8833.324,90279.65,-475.57642,179.32889,443.18652,302.33243,32.169838,6528.6562,24.630615,-51.803032
0.14,-242.63228,101.18015,2895.9836,83510.72,-5418.8394,179.32889,235.3531,302.33243,40.12432,6273.5396,32.907288,-57.47388
0.1405,-196.14537,47.034622,-1160.239,78940.34,-8731.358,179.32889,235.3531,302.33243,46.592033,6363.133,39.95877,-61.327503
0.141,-129.23488,1.6726112,-7355.3354,71958.13,-13579.11,179.32889,235.3531,302.33243,51.33374,6886.123,45.52268,-63.24232
0.1415,-44.55721,-32.601444,-11509.363,67226.445,-16699.193,179.32889,235.3531,302.33243,54.173847,7455.72,49.39191,-63.15692
0.142,54.02466,-52.981598,-17656.23,60086.29,-21229.322,179.32889,235.3531,302.33243,55.007175,8548.282,51.422207,-61.07456
0.1425,161.48544,-65.19177,-21631.117,55369.68,-24174.11,179.32889,235.3531,128.5399,53.80268,9385.677,51.53788,-57.060917
0.143,272.68304,-60.16231,-27343.82,48502.992,-28505.387,179.32889,235.3531,128.5399,50.605484,10737.163,49.734886,-51.2425
0.1435,381.98773,-48.184387,-30975.805,44149.97,-31339.227,179.32889,235.3531,128.5399,45.533726,11676.3125,46.08034,-43.80344
0.144,483.55493,-31.352644,-36169.04,38077.37,-35528.492,179.32889,235.3531,128.5399,38.775253,13112.036,40.710228,-34.9795
0.1445,571.7522,-10.878452,-39469.38,34387.613,-38315.297,179.32889,235.3531,128.5399,30.580399,14077.605,33.824276,-25.04878
0.145,641.1669,8.2292185,-44189.53,29461.893,-42592.055,179.32889,235.3531,128.5399,21.253134,15531.866,25.679152,-14.326386
0.1455,686.8571,19.26985,-47200.54,26609.371,-45582.83,179.32889,235.3531,128.5399,11.138182,16504.598,16.578062,-3.15104
0.146,704.57,28.997652,-51567.77,22995.887,-50394.05,179.32889,235.3531,128.5399,0.610969,17976.637,6.8597636,8.124253
0.1465,691.15674,25.473652,-54427.863,21020.215,-53865.176,179.32889,235.3531,128.5399,-9.938578,18974.146,-3.1134562,19.142092
0.147,644.98615,10.180085,-58729.566,18635.896,-59505.11,179.32889,235.3531,128.5399,-20.12024,20510.818,-12.971316,29.554901
0.1475,565.3729,-16.510199,-61646.453,17362.725,-63559.33,179.32889,235.3531,128.5399,-29.55681,21572.855,-22.346344,39.032356
0.148,453.88562,-56.750736,-66148.1,15783.652,-70072.23,179.32889,235.3531,128.5399,-37.898422,23236.184,-30.889595,47.27566
0.1485,313.44263,-108.59611,-69255.58,14869.006,-74686.91,179.32889,235.3531,128.5399,-44.836143,24396.63,-38.282814,54.02367
0.149,149.04161,-170.08739,-74105.8,13586.353,-81973.945,179.32889,235.3531,128.5399,-50.11316,26216.078,-44.25082,59.06286
0.1495,-34.099957,-240.62402,-77475.47,12736.619,-87034.49,179.32889,235.3531,128.5399,-53.534004,27477.898,-48.57156,62.234074
0.15,-228.75658,-315.24936,-82726.234,11402.04,-94838.83,179.32889,235.3531,128.5399,-54.97196,29433.404,-51.084206,63.437325
0.1505,-427.309,-388.06696,-86333.26,10442.006,-100122.805,179.32889,235.3531,128.5399,-54.37352,30769.797,-51.69503,62.633892
0.151,-621.2201,-462.7129,-91837.29,8865.96,-108069.39,179.32889,235.3531,128.5399,-51.761265,32802.95,-50.38122,59.84991
0.1515,-802.3407,-525.59705,-95521.516,7724.967,-113329.766,179.32889,235.3531,128.5399,-47.23192,34165.59,-47.19197,55.17336
0.152,-962.3058,-575.73364,-100995.984,5916.525,-121103.33,179.32889,235.3531,128.5399,-40.952724,36200.94,-42.246006,48.75193
0.1525,-1093.3176,-609.07666,-104575.69,4687.132,-126188.04,179.32889,235.3531,128.5399,-33.15708,37542.3,-35.72738,40.788883
0.153,-1188.4607,-620.4828,-109795.04,2897.5227,-133662.52,179.32889,235.3531,128.5399,-24.133251,39517.227,-27.87859,31.536608
0.1535,-1242.192,-606.7605,-113157.51,1790.848,-138551.52,179.32889,235.3531,128.5399,-14.215742,40804.69,-18.992146,21.287155
0.154,-1250.271,-572.24896,-118015.02,320.2319,-145768.77,179.32889,235.3531,128.5399,-3.7719965,42690.414,-9.398815,10.364641
0.1545,-1210.4393,-508.27344,-121134.71,-509.21384,-150522.48,179.32889,235.3531,128.5399,6.811524,43918.22,0.5442696,-0.8841953
0.155,-1122.3336,-419.5243,-125670.97,-1510.1482,-157602.78,179.32889,235.3531,128.5399,17.14219,45721.348,10.4669,-12.105675
0.1555,-987.79205,-306.26614,-128629.59,-2018.5802,-162311.22,179.32889,235.3531,128.5399,26.837831,46901.965,19.999615,-22.943512
0.156,-810.0452,-171.41884,-133025.03,-2568.7642,-169388.1,179.32889,235.3531,128.5399,35.538937,48648.047,28.787548,-33.055866
0.1565,-594.811,-20.83087,-135954.25,-2820.9949,-174127.17,179.32889,235.3531,128.5399,42.92341,49799.54,36.50359,-42.12199
0.157,-349.52255,141.78294,-140376.12,-3084.4265,-181269.48,356.6231,235.3531,128.5399,48.71738,51511.0,42.860214,-49.85615
0.1575,-83.098045,309.76898,-143350.75,-3215.3518,-186044.98,356.6231,235.3531,128.5399,52.70676,52641.316,47.62085,-56.013508
0.158,194.8324,476.06158,-147850.95,-3387.801,-193204.78,356.6231,366.00284,128.5399,54.743282,54319.477,50.60838,-60.399185
0.1585,473.5003,632.9372,-150864.19,-3500.774,-197957.27,356.6231,366.00284,128.5399,54.751575,55423.016,51.7116,-62.87515
0.159,741.7079,774.0708,-155367.5,-3669.5881,-205030.9,356.6231,366.00284,128.5399,52.731693,57046.863,50.88922,-63.363266
0.1595,988.55035,891.87366,-158334.77,-3770.1826,-209704.48,356.6231,366.00284,128.5399,48.758312,58105.164,48.171825,-61.84759
0.16,1203.5061,981.27014,-162691.44,-3864.7144,-216662.27,356.6231,366.00284,128.5399,42.97818,59648.504,43.66083,-58.37686
0.1605,1377.3204,1035.304,-165514.58,-3863.372,-221281.33,356.6231,366.00284,426.56992,35.60619,60645.652,37.524193,-53.06086
0.161,1501.757,1050.5222,-169617.42,-3717.9492,-228221.38,356.6231,366.00284,426.56992,26.91492,62093.99,29.9903,-46.067608
0.1615,1570.751,1025.2372,-172275.22,-3500.7769,-232888.03,356.6231,366.00284,426.56992,17.226574,63030.414,21.339525,-37.618336
0.162,1580.1417,956.3408,-176181.45,-2967.546,-240016.95,356.6231,366.00284,426.56992,6.8998904,64400.33,11.8942175,-27.980907
0.1625,1527.9691,843.64557,-178767.44,-2472.7822,-244902.03,356.6231,366.00284,426.56992,-3.6815999,65297.285,2.0060196,-17.459549
0.163,1414.8564,697.0165,-182681.55,-1550.3286,-252495.44,356.6231,366.00284,426.56992,-14.127525,66631.8,-7.956413,-6.386851
0.1635,1243.7594,511.92328,-185355.6,-845.4917,-257761.27,356.6231,366.00284,426.56992,-24.049784,67523.03,-17.623104,4.8864098
0.164,1020.261,298.15607,-189533.47,276.4707,-265981.88,356.6231,366.00284,426.56992,-33.081173,68873.25,-26.633606,16.004513
0.1645,751.40967,62.614132,-192462.7,1019.1591,-271668.2,356.6231,366.00284,426.56992,-40.887104,69787.56,-34.652462,26.61526
0.165,447.23355,-186.9078,-197105.97,2049.0154,-280465.22,356.6231,366.00284,426.56992,-47.178047,71184.91,-41.38114,36.38411
0.1655,118.51224,-439.03506,-200371.05,2646.0264,-286474.75,356.6231,366.00284,426.56992,-51.721436,72132.945,-46.568813,45.001354
0.166,-221.93317,-685.53326,-205499.33,3379.5974,-295639.12,356.6231,366.00284,426.56992,-54.348495,73572.7,-50.022408,52.195488
0.1665,-561.24774,-916.32263,-209043.56,3762.9487,-301807.2,356.6231,366.00284,426.56992,-54.961952,74538.12,-51.613483,57.738937
0.167,-886.17163,-1119.8124,-214481.34,4204.6543,-311079.72,356.6231,366.00284,426.56992,-53.539375,75980.984,-51.28277,61.456406
0.1675,-1183.9512,-1289.1058,-218143.1,4435.7305,-317243.28,356.6231,366.00284,426.56992,-50.13323,76931.89,-49.04238,63.23095
0.168,-1442.1495,-1415.2495,-223621.47,4749.09,-326435.53,356.6231,366.00284,426.56992,-44.869614,78329.82,-44.975677,63.006798
0.1685,-1649.7811,-1490.5042,-227234.86,4977.491,-332535.9,356.6231,366.00284,426.56992,-37.94387,79237.06,-39.234337,60.790638
0.169,-1798.1857,-1512.2543,-232571.69,5422.3525,-341695.38,356.6231,366.00284,426.56992,-29.612219,80557.086,-32.032085,56.65333
0.1695,-1880.4365,-1476.1329,-236079.98,5822.784,-347854.4,356.6231,366.00284,426.56992,-20.183548,81410.766,-23.637043,50.72573
0.17,-1892.1194,-1381.5992,-241305.47,6610.832,-357266.56,356.6231,366.00284,426.56992,-10.006956,82657.92,-14.3616905,43.195305
0.1705,-1831.6346,-1232.2748,-244801.11,7262.8867,-363712.06,356.6231,366.00284,426.56992,0.5401101,83473.8,-4.5516133,34.30011
0.171,-1699.9906,-1030.0416,-250144.4,8400.241,-373713.38,356.6231,366.00284,426.56992,11.067352,84687.52,5.427953,24.322092
0.1715,-1501.1768,-782.131,-253821.4,9228.174,-380630.94,356.6231,366.00284,426.56992,21.184258,85497.05,15.205447,13.576212
0.172,-1241.9016,-497.52286,-259572.0,10487.489,-391389.9,356.6231,366.00284,426.56992,30.516592,86723.65,24.416609,2.401999
0.1725,-931.2749,-184.07288,-263586.5,11279.128,-398799.66,356.6231,366.00284,426.56992,38.717903,87554.055,32.718517,-8.845964
0.173,-580.2078,144.98903,-269885.47,12295.09,-410199.84,356.6231,366.00284,426.56992,45.48483,88819.85,39.802086,-19.814213
0.1735,-201.78572,477.4852,-274255.88,12811.267,-417924.53,356.6231,366.00284,426.56992,50.5665,89674.3,45.403564,-30.154749
0.174,189.70694,802.3564,-281018.72,13296.206,-429555.12,356.6231,366.00284,426.56992,53.774574,90964.29,49.314056,-39.541687
0.1745,579.2269,1104.2416,-285620.22,13419.682,-437251.22,356.6231,366.00284,426.56992,54.990105,91820.53,51.388058,-47.67751
0.175,951.89996,1372.4857,-292568.25,13324.575,-448569.5,710.78906,366.00284,426.56992,54.168365,93081.24,51.54844,-54.30603
0.1755,1293.1787,1596.117,-297165.75,13100.346,-455899.16,710.78906,366.00284,426.56992,51.339535,93896.1,49.789265,-59.2177
0.176,1589.4406,1763.646,-303933.47,12582.503,-466512.34,710.78906,738.84045,426.56992,46.608295,95065.945,46.175785,-62.257225
0.1765,1828.8682,1866.8639,-308304.4,12154.504,-473337.03,710.78906,738.84045,426.56992,40.150158,95804.02,40.84254,-63.329136
