Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.IA,measurement5.Three-phase Meter5.IA,measurement6.Three-phase Meter6.IA,measurement4.Three-phase Meter4.POWER_S,measurement5.Three-phase Meter5.POWER_S,measurement6.Three-phase Meter6.POWER_S
1.7695,27331.703,37780.633,-25217.51,457.08563,452.24002,469.37952,-48.730846,-0.020460172,-0.19351126,50544.836,84.10011,197.12535
1.77,27361.127,37812.816,-25169.46,457.08563,452.24002,469.37952,-52.42967,-0.03172969,-0.20246474,50502.65,82.89164,196.89523
1.7705,27506.648,37972.16,-25030.451,457.08563,452.24002,469.37952,-54.272015,-0.04143905,-0.20425451,50443.57,81.05141,196.57741
1.771,27656.44,38139.98,-24906.41,457.08563,452.24002,469.37952,-54.19253,-0.049303394,-0.19881229,50411.52,79.81962,196.41052
1.7715,27925.52,38446.918,-24702.648,457.08563,452.24002,469.37952,-52.194115,-0.055111844,-0.18632914,50381.86,77.986855,196.26224
1.772,28110.17,38662.41,-24573.828,457.08563,452.24002,469.37952,-48.347527,-0.058737863,-0.16724892,50376.336,76.78639,196.24358
1.7725,28352.69,38952.164,-24422.09,457.08563,452.24002,469.37952,-42.788963,-0.060132578,-0.14225227,50390.984,75.0312,196.3373
1.773,28470.541,39097.656,-24363.951,457.08563,452.24002,469.37952,-35.715042,-0.05934347,-0.112223744,50414.926,73.89506,196.4723
1.7735,28553.807,39213.516,-24359.416,457.08563,452.24002,469.37952,-27.376663,-0.056481935,-0.078221,50465.367,72.2406,196.75356
1.774,28538.926,39213.477,-24413.848,457.08563,452.24002,469.37952,-18.068884,-0.051739745,-0.04144285,50504.832,71.16506,196.96652
1.7745,28413.502,39098.87,-24571.818,457.08563,452.24002,469.37952,-8.121297,-0.045372386,-0.00319566,50564.332,69.5778,197.27681
1.775,28271.676,38954.652,-24714.69,457.08563,452.24002,469.37952,2.113877,-0.037685968,0.035160717,50597.53,68.52558,197.45094
1.7755,28001.94,38667,-24954.164,457.08563,452.24002,469.37952,12.27422,-0.029019061,0.07226833,50632.562,66.934616,197.62137
1.776,27813.291,38451.38,-25111.361,457.08563,452.24002,469.37952,22.0002,-0.019744793,0.10682673,50642.484,65.85449,197.66045
1.7765,27557.162,38138.383,-25313.58,457.08563,452.24002,469.37952,30.946863,-0.010238429,0.1376045,50634.566,64.189964,197.59732
1.777,27432.57,37964.227,-25411.148,457.08563,452.24002,469.37952,38.797714,-0.000879361,0.16351427,50615.02,63.04592,197.4793
1.7775,27339.707,37792.75,-25483.45,457.08563,452.24002,469.0385,45.274754,0.007979232,0.18362689,50568.445,61.277775,197.21458
1.778,27347.951,37751.5,-25477.037,456.74628,452.24002,469.0385,50.148655,0.016017694,0.19723736,50530.312,60.0681,197.00226
1.7785,27467.744,37805.336,-25387.326,456.74628,452.24002,469.0385,53.246807,0.022963123,0.2038702,50470.67,58.220314,196.67827
1.779,27609.625,37909.875,-25282.629,456.74628,452.24002,469.0385,54.459507,0.028593251,0.20328416,50434.195,56.976147,196.48663
1.7795,27889.426,38143.914,-25085.678,456.74628,452.24002,469.0385,53.743767,0.032745928,0.19550061,50393.605,55.110737,196.2779
1.78,28097.428,38331.594,-24948.924,456.74628,452.24002,469.0385,51.112698,0.04576102,0.16200428,50380.91,53.960865,195.83006
1.7805,28398.697,38614.29,-24772.86,456.74628,452.24002,469.0385,46.684258,0.04505882,0.14339954,50381.574,52.695217,193.65189
1.781,28566.613,38777.855,-24691.201,456.74628,452.24002,469.0385,40.602528,0.0426383,0.11971942,50395.617,51.936604,192.4006
1.7815,28731.824,38949.453,-24645.059,456.74628,452.24002,469.0385,33.082912,0.03862994,0.09181334,50435.582,50.920376,190.79427
1.782,28765.865,38998.207,-24671.164,456.74628,452.24002,469.0385,24.391684,0.03321957,0.060662467,50470.82,50.31641,189.87349
1.7825,28699.275,38959.555,-24790.816,456.74628,451.88815,469.0385,14.836659,0.026636904,0.027376276,50528.934,49.50069,188.65886
1.783,28578.098,38860.992,-24914.844,456.74628,451.88815,469.0385,4.7562046,0.019159006,-0.00687685,50565.797,49.00222,187.92476
1.7835,28308.375,38625.195,-25142.936,456.74628,451.88815,469.0385,-5.4921155,0.01108583,-0.04088742,50609.84,48.294575,186.88112
1.784,28090.205,38429.09,-25305.809,456.74628,451.88815,469.0385,-15.546505,0.002746423,-0.07345426,50626.832,47.8343,186.19963
1.7845,27760.934,38120.34,-25534.693,456.74628,451.88815,469.0385,-25.05033,-0.005534408,-0.10342646,50630.81,47.138348,185.167
1.785,27568.959,37932.258,-25659.516,456.74628,451.88815,469.0385,-33.667027,-0.013429637,-0.12974422,50618.074,46.661545,184.46463
1.7855,27360.572,37719.684,-25781.463,456.74628,451.88815,469.0385,-41.091423,-0.020633081,-0.15147305,50578.438,45.920006,183.39601
1.786,27290.385,37642.473,-25810.803,456.74628,451.88815,469.0385,-47.06062,-0.026869137,-0.16784686,50541.65,45.409256,182.68646
1.7865,27298.158,37642.29,-25772.43,456.74628,451.88815,469.0385,-51.3632,-0.031909462,-0.17829065,50478.93,44.62836,181.65984
1.787,27374.574,37719.543,-25696.234,456.74628,451.88815,469.0385,-53.84681,-0.035571076,-0.18243396,50437.113,44.10745,181.02374
1.7875,27574.104,37934.105,-25526.504,456.74628,451.88815,469.0385,-54.423485,-0.037732035,-0.18012936,50383.926,43.345196,180.18025
1.788,27744.404,38125.184,-25393.635,456.74628,451.88815,469.0385,-53.0728,-0.038327575,-0.1714544,50359.223,42.861553,179.70934
1.7885,28015.883,38442.715,-25198.19,456.74628,451.88815,469.0385,-49.84258,-0.037356954,-0.15671685,50344.316,42.190453,179.15834
1.789,28183.71,38647.34,-25089.408,456.74628,451.88815,469.0385,-44.847233,-0.034880277,-0.13643472,50349.43,41.786476,178.89664
1.7895,28378.389,38896.887,-24985.744,456.74628,451.88815,469.0385,-38.26366,-0.031020006,-0.11133102,50378.78,41.250584,178.64984
1.79,28452.072,39001.867,-24967.25,456.74628,451.88815,469.0385,-30.325014,-0.02595009,-0.08229093,50410.875,40.93835,178.56558
1.7905,28460.318,39044.297,-25022.686,456.74628,451.88815,469.0385,-21.312437,-0.019888083,-0.050340645,50469.586,40.526577,178.51932
1.791,28395.555,38992.066,-25111.605,456.74628,451.88815,469.0385,-11.545096,-0.013095827,-0.01661491,50510.62,40.279697,178.51465
1.7915,28202.922,38803.93,-25304.914,456.74628,451.88815,469.0385,-1.3688942,-0.005849221,0.017700516,50565.465,39.92972,178.49933
1.792,28028.297,38621.36,-25458.154,456.74628,451.88815,469.0385,8.8557825,0.001550296,0.05139538,50592.492,39.697144,178.45851
1.7925,27742.867,38300.453,-25694.885,456.74628,451.88815,469.0385,18.766853,0.008800254,0.083269484,50613.836,39.33,178.31992
1.793,27563.088,38082.133,-25839.65,456.74628,451.88815,469.0385,28.013296,0.015599605,0.112208456,50613.027,39.065075,178.16647
1.7935,27349.564,37795.727,-26008.53,456.74628,451.88815,469.0385,36.267685,0.021672731,0.13717555,50589.227,38.631527,177.84581
1.794,27266.71,37656.49,-26075.346,456.74628,451.88815,469.0385,43.237675,0.026772445,0.15729824,50560.492,38.319878,177.582
1.7945,27248.068,37553.758,-26093.256,456.74628,451.88815,468.7144,48.676456,0.030698983,0.17185673,50504.742,37.829292,177.14278
1.795,27308.562,37562.848,-26049.303,456.4485,451.88815,468.7144,52.39139,0.033296082,0.18033709,50463.78,37.49688,176.8448
1.7955,27497.213,37686.344,-25911.053,456.4485,451.88815,468.7144,54.250927,0.034466587,0.18243788,50405.586,37.01148,176.4335
1.796,27673.459,37828.88,-25784.205,456.4485,451.88815,468.7144,54.18921,0.034170806,0.17808561,50374.285,36.70966,176.20642
1.7965,27979.008,38099.27,-25574.123,456.4485,451.88815,468.7144,52.208424,0.032426417,0.1674357,50344.26,36.309753,175.96729
1.797,28186.395,38293.08,-25442.166,456.4485,451.88815,468.7144,48.378723,0.029309032,0.15086201,50338.41,36.087162,175.88577
1.7975,28459.438,38560.254,-25289.504,456.4485,451.88815,468.7144,42.83573,0.024949687,0.12895437,50351.926,35.826805,175.88257
1.798,28594.902,38698.66,-25232.55,456.4485,451.88815,468.7144,35.77576,0.01954022,0.1024917,50374.586,35.701553,175.95117
1.7985,28697.217,38813.477,-25228.082,456.4485,451.88815,468.7144,27.448816,0.013301487,0.07241007,50423.48,35.576637,176.13248
1.799,28689.072,38816.96,-25279.104,456.4485,451.88815,468.7144,18.149807,0.00649404,0.039767917,50462.145,35.525475,176.28264
1.7995,28561.38,38709.773,-25426.033,456.4485,451.5339,468.7144,8.20804,-0.000602115,0.005725597,50518.95,35.47593,176.50671
1.8,28411.44,38572.08,-25559.896,456.4485,451.5339,468.7144,-2.0238235,-0.00768632,-0.028513854,50551.734,35.448242,176.62932
1.8005,28130.05,38298.926,-25789.475,456.4485,451.5339,468.7144,-12.184579,-0.014472773,-0.06174857,50585.58,35.39531,176.73523
1.801,27926.613,38097.44,-25943.92,456.4485,451.5339,468.7144,-21.913828,-0.02067564,-0.092804745,50594.49,35.344044,176.73914
1.8015,27641.525,37810.27,-26144.531,456.4485,451.5339,468.7144,-30.867018,-0.026039606,-0.12058441,50585.44,35.236313,176.63615
1.802,27489.746,37655.574,-26240.07,456.4485,451.5339,468.7144,-38.727085,-0.030332109,-0.14410229,50565.14,35.14498,176.49982
1.8025,27353.91,37512.918,-26306.154,456.4485,451.5339,468.7144,-45.215668,-0.03337104,-0.16252807,50517.8,34.98889,176.21848
1.803,27334.344,37490.523,-26294.467,456.4485,451.5339,468.7144,-50.102978,-0.03502022,-0.17520975,50479.26,34.882042,176.00093
1.8035,27413.707,37572.12,-26199.215,456.4485,451.5339,468.7144,-53.215927,-0.03520221,-0.18169834,50418.973,34.73901,175.67296
1.804,27529.277,37697.67,-26094.477,456.4485,451.5339,468.7144,-54.4443,-0.03389788,-0.18176548,50382.54,34.66841,175.47899
1.8045,27765.12,37968.58,-25902.682,456.4485,451.5339,468.7144,-53.74457,-0.031146165,-0.17541045,50341.605,34.61991,175.26369
1.805,27942.092,38182.465,-25770.133,456.4485,451.5339,468.7144,-51.141518,-0.027045753,-0.16285191,50326.98,34.6344,175.18689
1.8055,28199.459,38504.844,-25597.117,456.4485,451.5339,468.7144,-46.727345,-0.021754937,-0.14453542,50326.97,34.733627,175.18567
1.806,28343.467,38691.375,-25515.566,456.4485,451.5339,468.7144,-40.658356,-0.015480251,-0.12110881,50341.71,34.850662,175.25955
1.8065,28483.203,38884.227,-25463.799,456.4485,451.5339,468.7144,-33.1495,-0.008466702,-0.09340625,50382.168,35.09249,175.46326
1.807,28510.914,38937.86,-25482.41,456.4485,451.5339,468.7144,-24.46668,-0.000989749,-0.062399443,50417.75,35.287876,175.64163
1.8075,28445.562,38896.1,-25589.045,456.4485,451.5339,468.7144,-14.917398,0.00665366,-0.029186733,50476.477,35.6106,175.93063
1.808,28332.23,38791.082,-25706.104,456.4485,451.5339,468.7144,-4.8398285,0.014145568,0.005058084,50513.105,35.831974,176.11072
1.8085,28092.771,38540.902,-25928.164,456.4485,451.5339,468.7144,5.4091554,0.02118727,0.039127212,50557.727,36.152416,176.31944
1.809,27904.998,38333.35,-26089.293,456.4485,451.5339,468.7144,15.466552,0.027484683,0.07181639,50576.105,36.34903,176.39856
1.8095,27626.047,38005.34,-26317.824,456.4485,451.5339,468.7144,24.976242,0.032767054,0.101969056,50583.047,36.60989,176.40819
1.81,27467.805,37803.156,-26443.482,456.4485,451.5339,468.7144,33.601402,0.036801763,0.12851804,50572.996,36.761265,176.34036
1.8105,27309.555,37568.176,-26567.19,456.4485,451.5339,468.7144,41.036613,0.039407033,0.15052415,50538.207,36.96341,176.14127
1.811,27271.424,37476.445,-26597.34,456.4485,451.5339,468.7144,47.01854,0.040452305,0.16720699,50504.46,37.090954,175.96051
1.8115,27325.55,37453.934,-26559.105,456.4485,451.5339,468.4839,51.335342,0.039872747,0.17797658,50446.145,37.29222,175.65694
1.812,27432.363,37515.59,-26482.404,456.4485,451.5339,468.4839,53.83414,0.037663758,0.18245053,50407.367,37.446125,175.45909
1.8125,27677.559,37705.96,-26309.467,456.20694,451.5339,468.4839,54.42645,0.03388789,0.18047172,50358.22,37.72719,175.21246
1.813,27878.238,37880.004,-26172.426,456.20694,451.5339,468.4839,53.091293,0.02866763,0.17210929,50335.293,37.95728,175.1025
1.8135,28194.338,38171.613,-25968.582,456.20694,451.5339,468.4839,49.875954,0.022182565,0.15766068,50321.18,38.374992,175.04285
1.814,28389.88,38360.56,-25854.197,456.20694,451.5339,468.4839,44.894135,0.014668359,0.13763638,50326.164,38.701717,175.07805
1.8145,28619.215,38593.133,-25744.045,456.20694,451.5339,468.4839,38.322754,0.006403074,0.11274697,50354.12,39.255116,175.23505
1.815,28712.086,38693.227,-25722.744,456.20694,451.5339,468.4839,30.393806,-0.002292295,0.08387305,50383.97,39.656517,175.39517
1.8155,28739.26,38736.723,-25774.16,456.20694,451.5339,468.4839,21.388695,-0.011091964,0.052035484,50438.65,40.285378,175.6825
1.816,28680.555,38689.98,-25859.459,456.20694,451.5339,468.4839,11.626125,-0.019647947,0.018361982,50476.816,40.708736,175.8803
1.8165,28487.938,38516.316,-26047.852,456.20694,451.39865,468.4839,1.4518316,-0.027620874,-0.015957186,50527.684,41.327972,176.14093
1.817,28311.572,38347.53,-26199.805,456.20694,451.39865,468.4839,-8.773306,-0.034684174,-0.0497096,50553.074,41.719936,176.26802
1.8175,28010.74,38053.223,-26437.395,456.20694,451.39865,468.4839,-18.688313,-0.04055229,-0.08170604,50572.465,42.265995,176.35878
1.818,27811.67,37856.76,-26582.816,456.20694,451.39865,468.4839,-27.941488,-0.044974763,-0.11082006,50571.4,42.60079,176.34393
1.8185,27559.9,37607.14,-26750.021,456.20694,451.39865,468.4839,-36.20515,-0.047754113,-0.13601989,50547.77,43.065926,176.21098
1.819,27445.527,37491.863,-26813.684,456.20694,451.39865,468.4839,-43.186626,-0.048741456,-0.15640813,50519.895,43.35963,176.06026
1.8195,27378.12,37420.812,-26825.672,456.20694,451.39865,468.4839,-48.6387,-0.047869135,-0.1712694,50465.074,43.795162,175.77472
1.82,27406.365,37448.902,-26778.602,456.20694,451.39865,468.4839,-52.36827,-0.045131713,-0.18007675,50424.926,44.09536,175.56976
1.8205,27547.62,37601.418,-26639.27,456.20694,451.39865,468.4839,-54.24328,-0.040598188,-0.18252055,50368.555,44.58227,175.28517
1.821,27693.602,37765.93,-26514.7,456.20694,451.39865,468.4839,-54.197304,-0.03440555,-0.17851062,50338.52,44.94194,175.13481
1.8215,27954.348,38071.207,-26310.705,456.20694,451.39865,468.4839,-52.23198,-0.026757052,-0.16818926,50311.445,45.545246,175.00084
1.822,28133.748,38286.305,-26182.326,456.20694,451.39865,468.4839,-48.416904,-0.017916981,-0.15192273,50307.586,45.99199,174.98412
1.8225,28370.137,38577.383,-26031.598,456.20694,451.39865,468.4839,-42.887196,-0.008193825,-0.13028562,50323.96,46.723503,175.07152
1.823,28483.975,38725.027,-25973.34,456.20694,451.39865,468.4839,-35.838676,0.002054087,-0.10404845,50348.832,47.244415,175.19731
1.8235,28559.55,38844.867,-25965.549,456.20694,451.39865,468.4839,-27.520964,0.012456354,-0.07413166,50400.906,48.056187,175.45883
1.824,28538.893,38848.34,-26016.363,456.20694,451.39865,468.4839,-18.228615,0.02262028,-0.041589726,50440.848,48.60441,175.65826
1.8245,28406.166,38738.668,-26169.324,456.20694,451.39865,468.4839,-8.29072,0.032158244,-0.007575715,50499.617,49.414143,175.95073
1.825,28261.732,38597.527,-26310.508,456.20694,451.39865,468.4839,1.9407872,0.040695086,0.026706975,50532.97,49.933514,176.11563
1.8255,27991.564,38312.496,-26550.762,456.20694,451.39865,468.4839,12.103562,0.04789978,0.060047287,50567.03,50.666992,176.2813
1.826,27800.586,38098.01,-26709.975,456.20694,451.39865,468.4839,21.837706,0.053471703,0.091271475,50576.047,51.121662,176.32278
1.8265,27545.88,37787.02,-26915.682,456.20694,451.39865,468.4839,30.798483,0.057170108,0.119263664,50567.164,51.754425,176.27228
1.827,27419.492,37613.74,-27015.3,456.20694,451.39865,468.4839,38.66856,0.05881491,0.143046,50547.062,52.149666,176.16794
1.8275,27325.281,37442.4,-27089.611,456.20694,451.39865,468.4839,45.169228,0.05830583,0.16176832,50500.008,52.720127,175.9292
1.828,27335.092,37400.98,-27083.457,456.20694,451.39865,468.4839,50.070267,0.055619027,0.1747704,50461.61,53.09825,175.73642
1.8285,27458.576,37454.633,-26993.477,456.20694,451.39865,468.4839,53.198112,0.05081221,0.18159127,50402.242,53.685146,175.4406
1.829,27604.277,37561.11,-26888.93,456.20694,451.39865,468.39032,54.441982,0.044025123,0.18198955,50366.754,54.10185,175.26509
1.8295,27888.754,37800.67,-26691.611,456.12833,451.39865,468.39032,53.757835,0.035470206,0.17595163,50327.977,54.781296,175.07391
1.83,28102.277,37994.926,-26550.076,456.12833,451.39865,468.39032,51.175373,0.037810236,0.14834239,50316.504,55.330177,174.70683
1.8305,28409.219,38286.832,-26361.48,456.12833,451.39865,468.39032,46.76915,0.02691843,0.13217871,50320.277,56.51334,172.96606
1.831,28578.217,38454.33,-26273.684,456.12833,451.39865,468.39032,40.703747,0.014509931,0.1113392,50336.18,57.391506,171.97746
1.8315,28742.55,38627.26,-26221.354,456.12833,451.39865,468.39032,33.193985,0.001031787,0.08657349,50378.227,58.818817,170.7225
1.832,28776.764,38674.02,-26245.688,456.12833,451.39865,468.39032,24.506474,-0.013028209,0.058747277,50414.598,59.826843,170.01141
1.8325,28703.818,38628.03,-26367.584,456.12833,451.39865,468.39032,14.949777,-0.027148463,0.028845457,50473.48,61.39231,169.08115
1.833,28583.387,38520.723,-26497.365,456.12833,451.39865,468.39032,4.862358,-0.04078048,-0.002064358,50510.574,62.453434,168.52045
1.8335,28314.416,38265.156,-26739.338,456.12833,451.39865,468.39032,-5.3970075,-0.05339748,-0.03289535,50554.113,64.04428,167.71799
1.834,28100.918,38050.633,-26914.238,456.12833,451.3081,468.39032,-15.46513,-0.06448675,-0.06255579,50571.67,65.09249,167.18593
1.8345,27763.303,37707.62,-27165.467,456.12833,451.3081,468.39032,-24.984858,-0.073588476,-0.08999357,50576.598,66.6348,166.36452
1.835,27557.336,37494.29,-27308.35,456.12833,451.3081,468.39032,-33.618126,-0.08030622,-0.1142569,50564.594,67.64224,165.79395
1.8355,27315.236,37240.793,-27460.922,456.12833,451.3081,468.39032,-41.05838,-0.08431856,-0.13448632,50525.887,69.130615,164.90887
1.836,27215.521,37133.91,-27511.867,456.12833,451.3081,468.39032,-47.042133,-0.08539514,-0.14995511,50489.355,70.11718,164.31186
1.8365,27174.217,37084.605,-27506.186,456.12833,451.3081,468.39032,-51.356808,-0.08341464,-0.16013378,50426.25,71.610596,163.4377
1.837,27217.268,37126.223,-27451.627,456.12833,451.3081,468.39032,-53.84927,-0.07835893,-0.16465618,50383.836,72.62947,162.89139
1.8375,27365.703,37285.188,-27313.58,456.12833,451.3081,468.39032,-54.431244,-0.07032633,-0.16336255,50328.445,74.21517,162.16336
1.838,27499.336,37436.547,-27202.23,456.12833,451.3081,468.39032,-53.081955,-0.059521887,-0.15629992,50301.727,75.32034,161.75648
1.8385,27714.426,37691.79,-27040.615,456.12833,451.3081,468.39032,-49.84938,-0.046254903,-0.1437164,50281.766,77.059166,161.28207
1.839,27843.389,37854.26,-26955.857,456.12833,451.3081,468.39032,-44.84807,-0.030932717,-0.12605248,50283.484,78.272156,161.05878
1.8395,27976.947,38041.914,-26888.854,456.12833,451.3081,468.39032,-38.255516,-0.014042798,-0.10394062,50307.18,80.16166,160.85278
1.84,28007.715,38107.004,-26894.312,456.12833,451.3081,468.39032,-30.305883,0.003855514,-0.07815926,50334.363,81.45644,160.78714
1.8405,27949.336,38091.1,-26984.648,456.12833,451.3081,468.39032,-21.280834,0.022154618,-0.049627613,50385.438,83.42469,160.75923
1.841,27837.904,37997.633,-27098.332,456.12833,451.3081,468.39032,-11.50071,0.04021061,-0.019361986,50422.242,84.736694,160.76427
1.8415,27576.797,37742.734,-27333.695,456.12833,451.3081,468.39032,-1.3125335,0.05741645,0.01159291,50471.457,86.673744,160.76202
1.842,27357.664,37513.184,-27517.758,456.12833,451.3081,468.39032,8.921884,0.07315153,0.04214348,50495.29,87.92922,160.72974
1.8425,27002.201,37121.414,-27801.598,456.12833,451.3081,468.39032,18.84008,0.08683133,0.0712039,50511.426,89.74042,160.60532
1.843,26774.33,36856.76,-27977.055,456.12833,451.3081,468.39032,28.08981,0.09792732,0.09774848,50507.074,90.895065,160.46263
1.8435,26490.635,36502.145,-28190.635,456.12833,451.3081,468.39032,36.342644,0.10599933,0.12084031,50478.63,92.5506,160.15997
