Time,Modbus1.Q_level,Modbus2.Q_level,Modbus3.Q_level,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.139,274259.72,2121.7175,-231766.02,189.12013,197.7222,101.47374
0.1395,276898.38,-2566.3303,-237664.67,189.12013,197.7222,101.47374
0.14,280818.16,-9760.783,-246547.4,189.12013,197.7222,101.47374
0.1405,283322.38,-14650.481,-252435.39,189.12013,197.7222,257.32358
0.141,286801.75,-22158.947,-261129.42,189.12013,197.7222,257.32358
0.1415,288905.72,-27303.512,-266819.44,189.12013,197.7222,257.32358
0.142,291724.5,-35211.484,-275206.1,189.12013,197.7222,257.32358
0.1425,293369.78,-40565.85,-280691.16,189.12013,197.7222,257.32358
0.143,295484.75,-48641.758,-288686.66,189.12013,197.7222,257.32358
0.1435,296682.12,-54040.4,-293801.9,189.12013,197.7222,257.32358
0.144,298246.06,-62176.99,-301079.28,189.12013,197.7222,257.32358
0.1445,299193.56,-67630.05,-305670.16,189.12013,197.7222,257.32358
0.145,300553.75,-75795.02,-312251.97,189.12013,197.7222,257.32358
0.1455,301443.16,-81169.5,-316516.28,189.12013,197.7222,257.32358
0.146,302771.6,-89042.14,-322860.9,189.12013,197.7222,257.32358
0.1465,303667.12,-94155.27,-327117.47,189.12013,197.7222,257.32358
0.147,305059.75,-101669.29,-333621.38,189.12013,197.7222,257.32358
0.1475,306027.78,-106614.664,-338074.56,189.12013,197.7222,257.32358
0.148,307533.44,-113987.336,-344990.7,189.12013,197.7222,257.32358
0.1485,308554.44,-118885.31,-349786.9,189.12013,197.7222,257.32358
0.149,310071.1,-126228.5,-357274.1,189.12013,197.7222,257.32358
0.1495,311052.7,-131141.84,-362441.62,189.12013,197.7222,257.32358
0.15,312464.2,-138579.62,-370383.66,189.12013,197.7222,257.32358
0.1505,313352.62,-143602.78,-375747.1,189.12013,197.7222,257.32358
0.151,314607.5,-151242.61,-383796.56,189.12013,197.7222,257.32358
0.1515,315395.62,-156400.25,-389122.06,428.0116,197.7222,257.32358
0.152,316542.44,-164220.38,-397007.22,428.0116,197.7222,257.32358
0.1525,317316.0,-169488.5,-402185.97,428.0116,396.7738,257.32358
0.153,318546.6,-177475.52,-409841.62,428.0116,396.7738,257.32358
0.1535,319435.8,-182857.75,-414885.34,428.0116,396.7738,257.32358
0.154,320887.78,-191019.19,-422409.84,428.0116,396.7738,257.32358
0.1545,321933.9,-196523.56,-427434.94,428.0116,396.7738,257.32358
0.155,323613.84,-204898.94,-435057.72,428.0116,396.7738,257.32358
0.1555,324799.28,-210582.34,-440232.66,428.0116,396.7738,257.32358
0.156,326645.4,-219301.75,-448169.66,428.0116,396.7738,257.32358
0.1565,327892.72,-225266.8,-453575.75,428.0116,396.7738,257.32358
0.157,329735.2,-234469.78,-461814.88,428.0116,396.7738,257.32358
0.1575,330911.44,-240785.53,-467349.94,428.0116,396.7738,257.32358
0.158,332543.94,-250527.97,-475621.2,428.0116,396.7738,257.32358
0.1585,333528.25,-257190.02,-481054.25,428.0116,396.7738,438.97565
0.159,334833.75,-267386.6,-488982.7,428.0116,396.7738,438.97565
0.1595,335592.22,-274284.44,-494071.84,428.0116,396.7738,438.97565
0.16,336585.1,-284706.2,-501353.72,428.0116,396.7738,438.97565
0.1605,337173.53,-291661.75,-505962.9,428.0116,396.7738,438.97565
0.161,337995.56,-302039.16,-512537.06,428.0116,396.7738,438.97565
0.1615,338536.1,-308882.75,-516737.3,428.0116,396.7738,438.97565
0.162,339384.53,-318989.62,-522879.6,428.0116,396.7738,438.97565
0.1625,339995.84,-325605.75,-526950.9,428.0116,396.7738,438.97565
0.163,340996.7,-335339.12,-533169.7,428.0116,396.7738,438.97565
0.1635,341717.0,-341707.6,-537470.3,428.0116,396.7738,438.97565
0.164,342852.66,-351110.8,-544262.5,428.0116,396.7738,438.97565
0.1645,343627.4,-357307.5,-549056.8,428.0116,396.7738,438.97565
0.165,344768.88,-366549.3,-556666.3,428.0116,396.7738,438.97565
0.1655,345493.75,-372706.62,-562001.25,428.0116,396.7738,438.97565
0.166,346490.62,-381975.22,-570322.1,428.0116,396.7738,438.97565
0.1665,347079.38,-388192.84,-576018.5,428.0116,396.7738,438.97565
0.167,347833.06,-397585.7,-584661.2,428.0116,396.7738,438.97565
0.1675,348258.16,-403888.7,-590413.56,428.0116,396.7738,438.97565
0.168,348800.1,-413394.34,-598914.2,428.0116,396.7738,438.97565
0.1685,349121.94,-419752.22,-604450.1,428.0116,396.7738,438.97565
0.169,349594.06,-429299.28,-612525.94,428.0116,396.7738,438.97565
0.1695,349931.78,-435658.5,-617765.1,594.1996,396.7738,438.97565
0.17,350521.3,-445182.2,-625465.0,594.1996,396.7738,438.97565
0.1705,350988.34,-451526.06,-630546.2,594.1996,563.8863,438.97565
0.171,351825.5,-461062.2,-638198.75,594.1996,563.8863,438.97565
0.1715,352476.6,-467458.1,-643383.44,594.1996,563.8863,438.97565
0.172,353561.5,-477160.7,-651372.06,594.1996,563.8863,438.97565
0.1725,354334.66,-483735.2,-656868.4,594.1996,563.8863,438.97565
0.173,355514.06,-493802.66,-665370.2,594.1996,563.8863,438.97565
0.1735,356278.75,-500676.22,-671181.06,594.1996,563.8863,438.97565
0.174,357336.53,-511254.28,-680015.8,594.1996,563.8863,438.97565
0.1745,357956.28,-518482.62,-685908.4,594.1996,563.8863,438.97565
0.175,358730.16,-529567.44,-694606.2,594.1996,563.8863,438.97565
0.1755,359134.75,-537086.06,-700227.6,594.1996,563.8863,438.97565
0.176,359579.78,-548480.56,-708272.94,594.1996,563.8863,438.97565
0.1765,359784.4,-556106.0,-713335.25,594.1996,563.8863,579.6209
0.177,359993.4,-567502.5,-720459.94,594.1996,563.8863,579.6209
0.1775,360095.2,-575021.0,-724923.94,594.1996,563.8863,579.6209
0.178,364505.06,-574242.7,-731360.75,594.1996,563.8863,579.6209
0.1785,371869.97,-576675.7,-729992.44,594.1996,563.8863,579.6209
0.179,383812.0,-580250.75,-729787.75,594.1996,563.8863,579.6209
0.1795,392159.88,-582804.44,-730631.7,594.1996,563.8863,579.6209
0.18,404502.2,-586189.0,-733174.75,594.1996,563.8863,579.6209
0.1805,412109.66,-587381.25,-735740.56,594.1996,563.8863,579.6209
0.181,422291.47,-586949.1,-740787.5,594.1996,563.8863,579.6209
0.1815,428506.84,-585530.06,-744638.44,594.1996,563.8863,579.6209
0.182,437587.44,-582888.6,-750234.7,594.1996,563.8863,579.6209
0.1825,444296.1,-582616.1,-753470.94,594.1996,563.8863,579.6209
0.183,458752.47,-590524.4,-757905.06,594.1996,563.8863,579.6209
