Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement1.Three-phase Meter1.POWER_Q,measurement2.Three-phase Meter2.POWER_Q,measurement3.Three-phase Meter3.POWER_Q,measurement4.Three-phase Meter4.POWER_P,measurement5.Three-phase Meter5.POWER_P,measurement6.Three-phase Meter6.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_Q
0.085,474.09488,454.2101,477.93497,-23.098352,30.452507,-0.75625646,0.33795148,0.35395655,0.3561924,0.014593285,0.010367546,-0.043801066
0.0855,474.09488,454.2101,477.93497,-23.138983,30.485458,-0.768101,0.33766985,0.35354954,0.3533276,0.014234209,0.009999095,-0.057129588
0.086,474.09488,454.2101,477.93497,-23.15149,30.497744,-0.77254087,0.3373797,0.3531889,0.3509679,0.014023949,0.009792583,-0.065853775
0.0865,468.71384,449.08273,477.93497,-23.14689,30.499615,-0.77412724,0.336829,0.35256884,0.34683725,0.013775609,0.009566968,-0.07865714
0.087,468.71384,449.08273,477.93497,-23.129349,30.490042,-0.7722487,0.33642775,0.352142,0.34374613,0.013671538,0.009480497,-0.086995624
0.0875,468.71384,449.08273,477.93497,-23.086922,30.462553,-0.7663053,0.33585173,0.35155293,0.338697,0.013614439,0.009445159,-0.099217206
0.088,468.71384,449.08273,477.93497,-23.052689,30.438482,-0.76125264,0.33552504,0.35123232,0.33510116,0.013636454,0.009475619,-0.10719053
0.0885,468.71384,449.08273,477.93497,-23.002174,30.400305,-0.7539083,0.3351794,0.3509102,0.32941166,0.013738155,0.009575239,-0.11892897
0.089,468.71384,449.08273,477.93497,-22.974804,30.377563,-0.7503059,0.33506817,0.3508183,0.3254308,0.0138328,0.009656549,-0.12662962
0.0895,468.71384,449.08273,477.93497,-22.95136,30.353773,-0.7486469,0.33509693,0.3508676,0.31916094,0.013975364,0.009761112,-0.13802212
0.09,468.71384,449.08273,477.93497,-22.950644,30.34763,-0.7508162,0.33523202,0.35101092,0.31475314,0.014050056,0.009796673,-0.14551747
0.0905,468.71384,449.08273,472.64368,-22.974133,30.355808,-0.7595099,0.3355788,0.3513433,0.30773234,0.014089267,0.009768007,-0.15659721
0.091,468.71384,449.08273,472.64368,-23.005424,30.372993,-0.7686451,0.33586478,0.35160506,0.30273864,0.014060497,0.009683429,-0.1638527
0.0915,468.71384,449.08273,472.64368,-23.071426,30.414299,-0.78598845,0.33631745,0.35198545,0.29471716,0.013905652,0.009454348,-0.1744813
0.092,468.71384,449.08273,472.64368,-23.123884,30.449589,-0.7988604,0.3365901,0.35219046,0.28899294,0.013738712,0.009240711,-0.18135418
0.0925,468.71384,449.08273,472.64368,-23.205996,30.508049,-0.8181241,0.3368938,0.35236958,0.27983215,0.013412996,0.008855591,-0.19126593
0.093,468.71384,449.08273,472.64368,-23.257278,30.54678,-0.829925,0.3369988,0.3523833,0.27335304,0.013163931,0.008576874,-0.19756597
0.0935,468.71384,449.08273,472.64368,-23.320196,30.59801,-0.8446092,0.3369883,0.35223633,0.26312622,0.012785564,0.008165572,-0.20649396
0.094,468.71384,449.08273,472.64368,-23.348944,30.624346,-0.85167056,0.33686772,0.35203657,0.2560137,0.01254716,0.007918296,-0.21207687
0.0945,468.71384,449.08273,472.64368,-23.368744,30.648275,-0.85729194,0.3365512,0.3516243,0.244994,0.012252044,0.007620001,-0.21988818
0.095,468.71384,449.08273,472.64368,-23.366278,30.652956,-0.8575624,0.3362793,0.35130823,0.23746902,0.012113085,0.007482456,-0.22472952
0.0955,468.71384,449.08273,472.64368,-23.342606,30.644238,-0.85329217,0.33584666,0.35084033,0.22599784,0.012006778,0.007376542,-0.23147854
0.096,468.71384,449.08273,472.64368,-23.317411,30.630127,-0.8480714,0.33558345,0.3505731,0.21826419,0.012003604,0.007368881,-0.23566417
0.0965,468.71384,449.08273,472.64368,-23.274096,30.602201,-0.8386577,0.3352941,0.35030007,0.20657115,0.012084423,0.007432646,-0.24152051
0.097,468.71384,449.08273,472.64368,-23.246986,30.583054,-0.8327882,0.33520132,0.3502288,0.19871983,0.01217934,0.007507381,-0.24516617
0.0975,468.71384,449.08273,472.64368,-23.21767,30.560322,-0.82705724,0.33524212,0.35030785,0.18684186,0.012348001,0.007630369,-0.2502673
0.098,468.71384,449.08273,472.64368,-23.20978,30.552584,-0.8264039,0.33539206,0.35048032,0.17883557,0.012455159,0.007696514,-0.253422
0.0985,468.71384,449.08273,472.64368,-23.220015,30.556393,-0.83113366,0.3357787,0.35088524,0.16665043,0.012569581,0.007735378,-0.25775996
0.099,468.71384,449.08273,472.64368,-23.242617,30.570585,-0.8379945,0.33611357,0.35122016,0.15838285,0.012599719,0.007704072,-0.26036078
0.0995,468.71384,449.08273,472.64368,-23.298515,30.609102,-0.85276884,0.33667526,0.35175073,0.14573365,0.012547545,0.007555951,-0.26376286
0.1,468.71384,449.08273,472.64368,-23.34722,30.644499,-0.86468506,0.33704808,0.35208058,0.13713075,0.012441563,0.007390432,-0.26565966
0.1005,468.71384,449.08273,472.64368,-23.428862,30.70657,-0.883722,0.33753356,0.35247338,0.12399061,0.012193371,0.007059805,-0.2678886
0.101,468.71384,449.08273,472.64368,-23.483309,30.749926,-0.8959103,0.3377746,0.35263836,0.1150992,0.011983107,0.006802009,-0.26893756
0.1015,468.71384,449.08273,472.64368,-23.555798,30.811039,-0.9113247,0.337972,0.3527148,0.10162831,0.011634008,0.006397137,-0.26983237
0.102,468.71384,449.08273,472.64368,-23.594706,30.845587,-0.9187026,0.33798853,0.35265297,0.09260693,0.0113974,0.006138597,-0.26997584
0.1025,468.71384,449.08273,472.64368,-23.630737,30.884174,-0.9245229,0.33784485,0.3524172,0.07907618,0.011087542,0.00579952,-0.26953962
0.103,468.71384,449.08273,472.64368,-23.640034,30.899294,-0.92479515,0.33766073,0.35219076,0.070110954,0.010914217,0.005623383,-0.26883844
0.1035,468.71384,449.01212,472.64368,-23.630276,30.905857,-0.92027926,0.3373047,0.35180828,0.05678928,0.010750214,0.005449522,-0.2672357
0.104,467.28384,449.01212,472.64368,-23.610804,30.900343,-0.91454947,0.33706045,0.3515638,0.048026036,0.010706048,0.005398265,-0.26583758
0.1045,467.28384,449.01212,472.64368,-23.569078,30.881329,-0.90328264,0.33675718,0.35127985,0.03508276,0.010736346,0.005412464,-0.26330426
0.105,467.28384,449.01212,472.64368,-23.538652,30.865156,-0.8950895,0.336631,0.35117915,0.026588894,0.010810835,0.00547031,-0.26134604
0.1055,467.28384,449.01212,472.64368,-23.499296,30.842497,-0.884029,0.33660233,0.35120037,0.014036873,0.010977088,0.00559684,-0.25801948
0.106,467.28384,449.01212,472.64368,-23.482128,30.831968,-0.8788026,0.33670464,0.3513378,0.005781999,0.011103421,0.005684848,-0.25553817
0.1065,467.28384,449.01212,472.64368,-23.475487,30.827585,-0.8759086,0.33703262,0.35171577,-0.006454662,0.011282305,0.005782406,-0.25139105
0.107,467.28384,449.01212,472.64368,-23.485474,30.83415,-0.8777238,0.33735663,0.35205948,-0.014526305,0.011368002,0.005804119,-0.24831487
0.1075,467.28384,449.01212,472.23022,-23.520319,30.856009,-0.88563764,0.3370392,0.35171074,-0.025662703,0.011389122,0.005733464,-0.24246472
0.108,467.28384,449.01212,472.23022,-23.555527,30.880672,-0.89333135,0.33400708,0.3484771,-0.030191187,0.011213108,0.005574522,-0.23604955
0.1085,467.28384,449.01212,472.23022,-23.62536,30.934753,-0.9066131,0.32991698,0.3440685,-0.03680461,0.010878158,0.005272653,-0.22678916
0.109,467.28384,449.01212,472.23022,-23.676905,30.975393,-0.9153402,0.3274219,0.34136546,-0.041087173,0.010623788,0.005039746,-0.22082232
0.1095,467.28384,449.01212,472.23022,-23.752085,31.037334,-0.9264934,0.3239387,0.33757916,-0.047316197,0.010218699,0.0046677,-0.21213353
0.11,467.28384,449.01212,472.23022,-23.795246,31.075668,-0.9319713,0.32174867,0.33519903,-0.051331498,0.009941055,0.004422112,-0.20649937
0.1105,467.28384,449.01212,472.23022,-23.841927,31.123022,-0.93643004,0.3186227,0.3318128,-0.057132233,0.009552641,0.004087634,-0.19827735
0.111,467.28384,449.01212,472.23022,-23.858097,31.14515,-0.9365365,0.31663498,0.3296744,-0.060842976,0.009327646,0.003902815,-0.19295262
0.1115,467.28384,449.01212,472.23022,-23.85813,31.161386,-0.93210775,0.31380224,0.32666045,-0.06616546,0.009061202,0.003702528,-0.18521352
0.112,467.28384,449.01212,472.23022,-23.843136,31.160673,-0.9262177,0.31203374,0.32479784,-0.06955124,0.008942764,0.003625979,-0.1802269
0.1125,467.28384,449.01212,472.23022,-23.803219,31.144543,-0.9138492,0.30960158,0.32226098,-0.07439514,0.00885711,0.003595554,-0.17301068
0.113,467.28384,449.01212,472.23022,-23.769508,31.126503,-0.90419054,0.308151,0.32076207,-0.07747832,0.008856175,0.003624682,-0.16837005
0.1135,467.28384,449.01212,472.23022,-23.717474,31.094961,-0.88984436,0.3062637,0.3188284,-0.08190714,0.008919789,0.003721311,-0.16164072
0.114,467.28384,449.01212,472.23022,-23.68727,31.075068,-0.88181216,0.30520773,0.3177546,-0.084744155,0.008989752,0.003804323,-0.15728638
0.1145,467.28384,449.01212,472.23022,-23.656822,31.053375,-0.8740846,0.30392256,0.31645393,-0.08885101,0.00910595,0.003924644,-0.15090354
0.115,467.28384,449.01212,472.23022,-23.64981,31.047201,-0.87248206,0.30325392,0.3157723,-0.091501914,0.009171064,0.003983872,-0.14671478
0.1155,467.28384,449.01212,472.23022,-23.66192,31.05329,-0.8755828,0.30248502,0.31497166,-0.09536233,0.009222843,0.004015652,-0.14047341
0.116,467.28384,449.01212,472.23022,-23.68519,31.068068,-0.88092434,0.3020905,0.3145449,-0.09786255,0.009212293,0.003989046,-0.13630876
0.1165,467.28384,449.01212,472.23022,-23.73791,31.104717,-0.89263594,0.301604,0.31398982,-0.101501785,0.009126293,0.003872627,-0.13001515
0.117,467.28384,449.01212,472.23022,-23.780476,31.136293,-0.901927,0.30130932,0.31363416,-0.10384815,0.009018102,0.003749213,-0.1257758
0.1175,467.28384,449.01212,472.23022,-23.846737,31.188232,-0.9159748,0.30084437,0.31306297,-0.10723334,0.008798902,0.003515342,-0.11935048
0.118,467.28384,449.01212,472.23022,-23.88774,31.221916,-0.9241137,0.30049086,0.31263438,-0.1093913,0.008631205,0.003343044,-0.11503212
0.1185,467.28384,449.01212,472.23022,-23.934847,31.265442,-0.9326606,0.29986605,0.3119039,-0.11246705,0.008368173,0.003086957,-0.108524784
0.119,467.28384,449.01212,472.23022,-23.95328,31.286331,-0.93512577,0.29938483,0.3113617,-0.11440357,0.008207598,0.002936588,-0.10419029
0.1195,467.28384,449.01212,472.23022,-23.95694,31.301064,-0.9332465,0.29858482,0.31049466,-0.11713237,0.008014299,0.002770429,-0.097738355
0.12,467.28384,449.01212,472.23022,-23.943106,31.298931,-0.9283032,0.29802743,0.30990872,-0.11883582,0.007933352,0.002710584,-0.09349124
0.1205,467.28384,453.6723,472.23022,-23.90153,31.279268,-0.9162664,0.297207,0.30907664,-0.12122597,0.007892486,0.002704804,-0.087225676
0.121,471.43076,453.6723,472.23022,-23.864328,31.257454,-0.906129,0.29670554,0.30858856,-0.12271705,0.007919846,0.00275406,-0.08312317
0.1215,471.43076,453.6723,472.23022,-23.802832,31.217926,-0.8900687,0.29607916,0.30800825,-0.12481502,0.008028937,0.002887243,-0.07706741
0.122,471.43076,453.6723,472.23022,-23.763323,31.190874,-0.8802558,0.2957682,0.30774212,-0.12612922,0.008133793,0.002999493,-0.07307952
0.1225,471.43076,453.6723,472.23022,-23.714525,31.155155,-0.8688896,0.29549345,0.307535,-0.12798443,0.00831164,0.003174263,-0.06713698
0.123,471.43076,453.6723,472.23022,-23.693157,31.13789,-0.8642204,0.29543504,0.3075185,-0.12914714,0.00842877,0.003277365,-0.06317601
0.1235,471.43076,453.6723,472.23022,-23.684177,31.12679,-0.8620487,0.2955142,0.30764335,-0.13077956,0.008570505,0.003383874,-0.057189234
0.124,471.43076,453.6723,472.23022,-23.694872,31.130985,-0.8638328,0.29565665,0.30779663,-0.13178943,0.008620681,0.003410043,-0.053144984
0.1245,471.43076,453.6723,472.23022,-23.73276,31.15431,-0.8709996,0.29593816,0.30806836,-0.13317516,0.008617071,0.003370166,-0.046975244
0.125,471.43076,453.6723,476.6858,-23.769205,31.178957,-0.87818485,0.29613122,0.30823818,-0.13400537,0.008562578,0.003292026,-0.042790364
0.1255,471.43076,453.6723,476.6858,-23.831387,31.223576,-0.8907288,0.29636472,0.3084144,-0.13509825,0.008412287,0.003111841,-0.03641838
0.126,471.43076,453.6723,476.6858,-23.872107,31.254473,-0.8988936,0.29645202,0.3084526,-0.13571979,0.008278117,0.002964462,-0.032124083
0.1265,471.43076,453.6723,476.6858,-23.923069,31.296017,-0.9086112,0.29644558,0.3083663,-0.13648662,0.008058144,0.002733609,-0.025653096
0.127,471.43076,453.6723,476.6858,-23.945902,31.317078,-0.9124137,0.2963389,0.30821276,-0.1368884,0.00791103,0.002592273,-0.021346413
0.1275,471.43076,453.6723,476.6858,-23.957867,31.33391,-0.91314334,0.29604015,0.3078614,-0.13733418,0.007730115,0.002428755,-0.014943069
0.128,471.43076,453.6723,476.6858,-23.94932,31.333487,-0.91016966,0.29576528,0.3075713,-0.13753411,0.007647303,0.002365484,-0.010734234
0.1285,471.43076,453.6723,476.6858,-23.912474,31.314768,-0.9008364,0.29529542,0.30710864,-0.13770337,0.007601931,0.002352475,-0.0045349
0.129,471.43076,453.6723,476.6858,-23.8746,31.291504,-0.89186406,0.29498097,0.3068183,-0.13773784,0.007628366,0.002399621,-0.00048146
0.1295,471.43076,453.6723,476.6858,-23.805712,31.245188,-0.87576705,0.294573,0.30646995,-0.13768423,0.007745717,0.002544566,0.005491039
0.13,471.43076,453.6723,476.6858,-23.757353,31.210482,-0.86451197,0.2943757,0.30632454,-0.13758215,0.007866978,0.002678829,0.009417097
0.1305,471.43076,453.6723,476.6858,-23.690863,31.159737,-0.8492576,0.29422918,0.30626723,-0.13732976,0.008091558,0.002907946,0.015260924
0.131,471.43076,453.6723,476.6858,-23.655529,31.13063,-0.84150106,0.29424343,0.30634138,-0.13709146,0.008249521,0.003060289,0.019151656
0.1315,471.43076,453.6723,476.6858,-23.62276,31.09942,-0.83521503,0.29442677,0.30660564,-0.13661648,0.008461303,0.003256815,0.02502095
0.132,471.43076,453.6723,476.6858,-23.615992,31.089102,-0.8350229,0.29463947,0.30686122,-0.13621123,0.008572963,0.003350177,0.02897564
0.1325,471.43076,453.6723,476.6858,-23.628983,31.090841,-0.840211,0.2950425,0.3073073,-0.13545226,0.008675939,0.003413927,0.034990177
0.133,471.43076,453.6723,476.6858,-23.65136,31.102873,-0.8464834,0.29533395,0.30760798,-0.13483593,0.00869129,0.003400947,0.03905621
0.1335,471.43076,453.6723,476.6858,-23.69927,31.133335,-0.85829264,0.2957384,0.3079978,-0.13373573,0.008631487,0.003304679,0.045221996
0.134,471.43076,453.6723,476.6858,-23.73546,31.158503,-0.86659664,0.2959504,0.30818385,-0.13288349,0.008543063,0.003199698,0.049357686
0.1345,471.43076,453.6723,476.6858,-23.786333,31.196833,-0.87769675,0.29613495,0.3083143,-0.13143262,0.008368387,0.003007861,0.05555523
0.135,471.43076,453.6723,476.6858,-23.812622,31.21872,-0.8830909,0.29615206,0.30829358,-0.13035904,0.008234564,0.002875617,0.05965398
0.1355,471.43076,453.6723,476.6858,-23.833366,31.239994,-0.8866227,0.29601812,0.3081105,-0.12860966,0.008047923,0.002702676,0.06570672
0.136,471.43076,453.6723,476.6858,-23.832073,31.243904,-0.88541895,0.29583454,0.30790576,-0.1273643,0.007951235,0.002620713,0.069657326
0.1365,471.43076,453.6723,476.6858,-23.80611,31.232275,-0.8782243,0.29545474,0.3075246,-0.12540066,0.007866241,0.00256811,0.075435385
0.137,471.43076,453.6723,476.6858,-23.774004,31.213179,-0.87028736,0.29516715,0.30725685,-0.124038875,0.007859634,0.002585684,0.07918724
0.1375,471.43076,453.6723,476.6858,-23.70912,31.170565,-0.85504186,0.29475304,0.3068989,-0.121928826,0.007930086,0.002689444,0.08467976
0.138,471.43076,456.15417,476.6858,-23.65955,31.135872,-0.8436724,0.29452506,0.30672345,-0.12047874,0.008025557,0.002802495,0.088268496
0.1385,474.35535,456.15417,476.6858,-23.585718,31.081348,-0.82687426,0.29430756,0.30659884,-0.11822932,0.008221243,0.003014188,0.09358255
0.139,474.35535,456.15417,476.6858,-23.54268,31.047647,-0.81712526,0.29426384,0.3066216,-0.116669394,0.008370562,0.003165757,0.09710444
0.1395,474.35535,456.15417,476.6858,-23.495672,31.007648,-0.8066428,0.2943612,0.30681348,-0.11421482,0.008590996,0.003375981,0.10239492
0.14,474.35535,456.15417,476.6858,-23.479183,30.990805,-0.80320346,0.29452816,0.30703184,-0.11248647,0.008715885,0.003486648,0.105943546
0.1405,474.35535,456.15417,476.6858,-23.478598,30.982475,-0.8037591,0.29489285,0.3074494,-0.109731846,0.008846853,0.003584714,0.11131096
0.141,474.35535,456.15417,476.6858,-23.493416,30.988129,-0.8075655,0.29518044,0.3077528,-0.107776426,0.008886007,0.003596801,0.11491607
0.1415,474.35535,456.15417,476.6858,-23.533922,31.011086,-0.8169937,0.29561847,0.30818042,-0.104655296,0.008855912,0.003533175,0.12034279
0.142,474.35535,456.15417,479.08734,-23.568857,31.033468,-0.82466733,0.2958744,0.30841163,-0.10245099,0.008783881,0.00344251,0.12395195
0.1425,474.35535,456.15417,479.08734,-23.62392,31.071592,-0.8362495,0.29614717,0.30862927,-0.09897506,0.008614816,0.003255916,0.12930636
0.143,474.35535,456.15417,479.08734,-23.65661,31.096037,-0.84291214,0.29623085,0.30867082,-0.096560396,0.008476678,0.00311507,0.13280797
0.1435,474.35535,456.15417,479.08734,-23.69066,31.124603,-0.84967107,0.2961892,0.3085703,-0.0928258,0.008262879,0.002911564,0.13791429
0.144,474.35535,456.15417,479.08734,-23.69948,31.135,-0.85124195,0.29605284,0.30840415,-0.09028238,0.008135186,0.002799426,0.14120165
0.1445,474.35535,456.15417,479.08734,-23.688433,31.133934,-0.8483703,0.29571486,0.30804375,-0.08641974,0.007995285,0.002692528,0.14594102
0.145,474.35535,456.15417,479.08734,-23.664948,31.12136,-0.8429221,0.2954293,0.3077609,-0.083827704,0.007949276,0.002672213,0.14897367
0.1455,474.35535,456.15417,479.08734,-23.609137,31.086042,-0.83021647,0.29497275,0.3073357,-0.07992738,0.007962237,0.00272429,0.15335111
0.146,474.35535,456.15417,479.08734,-23.562012,31.053741,-0.8196822,0.2946881,0.30708882,-0.07731799,0.008024995,0.002810812,0.15617457
0.1465,474.35535,456.15417,479.08734,-23.485027,30.997889,-0.80304044,0.29435098,0.3068285,-0.073374785,0.008187682,0.003001443,0.16030908
0.147,474.35535,456.15417,479.08734,-23.435097,30.9597,-0.79279274,0.2942134,0.3067507,-0.0707111,0.008328515,0.003153771,0.16302349
0.1475,474.35535,456.15417,479.08734,-23.371477,30.907845,-0.7807989,0.29416448,0.30679372,-0.06662862,0.008558868,0.003388539,0.16706933
0.148,474.35535,456.15417,479.08734,-23.340933,30.880373,-0.7759679,0.2942388,0.3069244,-0.06382754,0.008706302,0.003530294,0.16976447
0.1485,474.35535,456.15417,479.08734,-23.317684,30.854185,-0.77429694,0.29448897,0.3072422,-0.059473168,0.008886834,0.003691507,0.17381483
0.149,474.35535,456.15417,479.08734,-23.31819,30.848078,-0.77682006,0.294722,0.3075051,-0.056453757,0.00896456,0.003751378,0.17651545
0.1495,474.35535,456.15417,479.08734,-23.340982,30.855669,-0.7850417,0.29510912,0.30791232,-0.05173899,0.009005142,0.003758397,0.18054162
0.15,474.35535,456.15417,479.08734,-23.367634,30.870144,-0.7925587,0.2953571,0.30815402,-0.048476055,0.008972958,0.003708986,0.18318692
0.1505,474.35535,456.15417,479.08734,-23.416191,30.900423,-0.80496275,0.29565087,0.30841327,-0.04342579,0.00885112,0.003568695,0.18705145
0.151,474.35535,456.15417,479.08734,-23.448465,30.922298,-0.8127532,0.2957645,0.30849162,-0.039976895,0.008732811,0.003445332,0.18953149
0.1515,474.35535,456.15417,479.08734,-23.487267,30.950726,-0.821721,0.2957781,0.3084456,-0.03472542,0.008529836,0.003246472,0.19306667
0.152,474.35535,456.15417,479.08734,-23.502146,30.963161,-0.82494503,0.29567567,0.30830747,-0.031200036,0.008395333,0.003123823,0.19528356
0.1525,474.35535,456.15417,479.08734,-23.502636,30.96747,-0.8246909,0.29536718,0.30796525,-0.025917344,0.008222036,0.002984385,0.19838773
0.153,474.35535,456.15417,479.08734,-23.486992,30.95918,-0.8210312,0.29508123,0.30767375,-0.022417568,0.008143541,0.002934457,0.20031373
0.1535,474.35535,456.15417,479.08734,-23.440516,30.92965,-0.81082445,0.29458797,0.30720028,-0.017215297,0.008099953,0.002937462,0.2030128
0.154,474.35535,456.15417,479.08734,-23.39689,30.89988,-0.80150765,0.29425645,0.30689818,-0.013777253,0.008125255,0.002992507,0.20470762
0.1545,474.35535,456.15417,479.08734,-23.320276,30.844837,-0.7853425,0.29381743,0.30652678,-0.008643716,0.008238168,0.00314459,0.20713745
0.155,474.35535,455.86572,479.08734,-23.267347,30.804838,-0.7742616,0.29359907,0.30636302,-0.0052162,0.008354683,0.003280358,0.20870802
0.1555,474.79443,455.86572,479.08734,-23.195116,30.74701,-0.75937766,0.29342014,0.3062746,-2.17E-05,0.008565601,0.003506683,0.21102569
0.156,474.79443,455.86572,479.08734,-23.156921,30.713978,-0.751866,0.29341155,0.30632466,0.003504503,0.008710949,0.003653488,0.21255791
0.1565,474.79443,455.86572,479.08734,-23.12095,30.678177,-0.74578273,0.29355195,0.30654567,0.008929548,0.008906193,0.003835387,0.21484093
0.157,474.79443,455.86572,479.08734,-23.113026,30.665373,-0.74555004,0.29373476,0.30676666,0.012652781,0.009000693,0.003915515,0.21634534
0.1575,474.79443,455.86572,479.08734,-23.128107,30.667074,-0.7507087,0.29337928,0.30639407,0.018519325,0.009027428,0.003934131,0.21767597
0.158,474.79443,455.86572,479.08734,-23.154156,30.679182,-0.75746536,0.2908766,0.30371457,0.022913236,0.008880709,0.003847608,0.21571332
0.1585,474.79443,455.86572,479.08734,-23.20499,30.706638,-0.7702231,0.28745353,0.30002746,0.029824698,0.008624759,0.003673235,0.21308707
0.159,474.79443,455.86572,479.08734,-23.244267,30.731625,-0.77953875,0.28534612,0.29774353,0.034624517,0.008425521,0.003526858,0.21149035
0.1595,474.79443,455.86572,479.00775,-23.300713,30.77148,-0.7928422,0.28236884,0.29450735,0.04203577,0.008102193,0.003284002,0.20923126
0.16,474.79443,455.86572,479.00775,-23.330883,30.795094,-0.8001775,0.28047335,0.2924486,0.04707261,0.007884331,0.003121528,0.20777123
0.1605,474.79443,455.86572,479.00775,-23.357355,30.819271,-0.807202,0.27773443,0.28948644,0.054702703,0.007583162,0.002902933,0.20559536
0.161,474.79443,455.86572,479.00775,-23.359316,30.824984,-0.8085256,0.27597108,0.28759664,0.059808534,0.007409319,0.002787384,0.20413506
0.1615,474.79443,455.86572,479.00775,-23.337645,30.815416,-0.8050448,0.27344048,0.28491062,0.067464635,0.007213058,0.002676246,0.20191622
0.162,474.79443,455.86572,479.00775,-23.308064,30.797092,-0.7993798,0.27184594,0.28323916,0.072562315,0.00712988,0.002648542,0.20041792
0.1625,474.79443,455.86572,479.00775,-23.246473,30.754679,-0.78725666,0.26963618,0.28094995,0.08021281,0.007079959,0.002675336,0.19814806
