Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.075,-21.688202,445.38535,34.22444,453.45322,-6.02827,471.21838,7.3629932,6.7444854,0.41264364,-7.6945148,-7.394834,2.513496
0.0755,-21.5801,445.38535,34.0646,453.45322,-6.028748,471.21838,7.293718,6.696695,0.6315506,-7.5924344,-7.356663,2.4305136
0.076,-21.405298,445.38535,33.82019,453.45322,-6.0279474,471.21838,7.195755,6.6318645,0.95924723,-7.4362993,-7.3043747,2.3105607
0.0765,-21.279978,445.38535,33.652245,453.45322,-6.019807,471.21838,7.1337986,6.5927906,1.1768528,-7.328993,-7.272437,2.232825
0.077,-21.079817,445.38535,33.394234,453.45322,-5.987915,471.21838,7.045288,6.540381,1.5017376,-7.161301,-7.2287426,2.119199
0.0775,-20.937817,445.38535,33.220642,453.45322,-5.9531264,471.21838,6.988901,6.509508,1.717335,-7.044163,-7.2023134,2.0454042
0.078,-20.708775,445.38535,32.962376,453.45322,-5.8869457,471.21838,6.907664,6.4695354,2.0393074,-6.8596387,-7.166508,1.9365965
0.0785,-20.543196,445.38535,32.793037,453.45322,-5.8383865,471.21838,6.855295,6.44746,2.2529652,-6.7305794,-7.14548,1.8647405
0.079,-20.275558,445.38535,32.544235,453.45322,-5.763983,471.21838,6.7791886,6.4219155,2.5716107,-6.5281057,-7.118305,1.7571037
0.0795,-20.087534,445.38535,32.382164,453.45322,-5.713513,471.21838,6.730275,6.4104204,2.782488,-6.387391,-7.1035547,1.68494
0.08,-19.799417,445.38535,32.145775,453.45322,-5.634161,471.21838,6.66051,6.4019027,3.0958142,-6.168124,-7.087173,1.5766188
0.0805,-19.608145,445.38535,31.993816,453.45322,-5.5778613,471.21838,6.6171727,6.401914,3.302261,-6.0167575,-7.0803523,1.504807
0.081,-19.328707,445.38535,31.778074,453.45322,-5.4896374,433.4593,6.5580726,6.4094453,3.6073902,-5.782429,-7.0764112,1.3982364
0.0815,-19.149784,445.38535,31.645035,453.45322,-5.430537,433.4593,6.5231442,6.418482,3.8071797,-5.6216493,-7.0778193,1.3286848
0.082,-18.89536,445.38535,31.465721,453.45322,-5.3451447,433.4593,6.477707,6.436133,4.100197,-5.374086,-7.084728,1.2279915
0.0825,-18.73588,445.38535,31.360521,453.45322,-5.2910657,433.4593,6.451705,6.4496846,4.2902246,-5.2049003,-7.0915713,1.1633898
0.083,-18.511766,445.38535,31.222963,453.45322,-5.212088,433.4593,6.4189167,6.471324,4.5657644,-4.9447937,-7.104693,1.0703912
0.0835,-18.371098,445.38535,31.142939,453.45322,-5.158576,433.4593,6.400415,6.485946,4.7422614,-4.766951,-7.1149263,1.0111029
0.084,-18.16782,445.38535,31.035654,453.45322,-5.073255,433.4593,6.3764977,6.5074997,4.9950004,-4.492878,-7.1308985,0.9255001
0.0845,-18.033047,445.38535,30.96974,453.45322,-5.0116487,433.4593,6.362322,6.5214515,5.155006,-4.304821,-7.141492,0.8699715
0.085,-17.824575,445.38535,30.875221,423.26614,-4.9115515,433.4593,6.342277,6.5419493,5.3818607,-4.0139756,-7.1570363,0.7885519
0.0855,-17.677216,445.38535,30.81321,423.26614,-4.839844,433.4593,6.3290067,6.555719,5.524279,-3.8139148,-7.16693,0.7349261
0.086,-17.440609,445.38535,30.719467,423.26614,-4.7248745,433.4593,6.308397,6.577587,5.7248793,-3.504271,-7.181297,0.65407634
0.0865,-17.272287,445.38535,30.656067,423.26614,-4.643045,433.4593,6.2939816,6.5937386,5.8501563,-3.291481,-7.190945,0.5991056
