Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.1345,441.23944,434.42606,458.98987
0.135,441.23944,434.42606,458.98987
0.1355,441.23944,434.42606,458.98987
0.136,441.23944,434.42606,458.98987
0.1365,441.23944,434.42606,458.98987
0.137,441.23944,434.42606,458.98987
0.1375,441.23944,434.42606,458.98987
0.138,441.23944,434.42606,458.98987
0.1385,441.23944,434.42606,458.98987
0.139,441.23944,434.42606,458.98987
0.1395,441.23944,434.42606,458.98987
0.14,438.95346,434.42606,458.98987
0.1405,438.95346,434.42606,458.98987
0.141,438.95346,434.42606,458.98987
0.1415,438.95346,434.42606,458.98987
0.142,438.95346,434.42606,458.98987
0.1425,438.95346,434.42606,458.98987
0.143,438.95346,434.42606,463.45895
0.1435,438.95346,434.42606,463.45895
0.144,438.95346,434.42606,463.45895
0.1445,438.95346,434.42606,463.45895
0.145,438.95346,434.42606,463.45895
0.1455,438.95346,434.42606,463.45895
0.146,438.95346,434.42606,463.45895
0.1465,438.95346,434.42606,463.45895
0.147,438.95346,434.42606,463.45895
0.1475,438.95346,434.42606,463.45895
0.148,438.95346,434.42606,463.45895
0.1485,438.95346,434.42606,463.45895
0.149,438.95346,434.42606,463.45895
0.1495,438.95346,434.42606,463.45895
0.15,438.95346,434.42606,463.45895
0.1505,438.95346,434.42606,463.45895
0.151,438.95346,458.6707,463.45895
0.1515,438.95346,458.6707,463.45895
0.152,438.95346,458.6707,463.45895
0.1525,438.95346,458.6707,463.45895
0.153,438.95346,458.6707,463.45895
0.1535,438.95346,458.6707,463.45895
0.154,438.95346,458.6707,463.45895
0.1545,438.95346,458.6707,463.45895
0.155,438.95346,458.6707,463.45895
0.1555,438.95346,458.6707,463.45895
0.156,438.95346,458.6707,463.45895
0.1565,438.95346,458.6707,463.45895
0.157,469.42093,458.6707,463.45895
0.1575,469.42093,458.6707,463.45895
0.158,469.42093,458.6707,463.45895
0.1585,469.42093,458.6707,463.45895
0.159,469.42093,458.6707,463.45895
0.1595,469.42093,458.6707,463.45895
0.16,469.42093,458.6707,483.10443
0.1605,469.42093,458.6707,483.10443
0.161,469.42093,458.6707,483.10443
0.1615,469.42093,458.6707,483.10443
0.162,469.42093,458.6707,483.10443
0.1625,469.42093,458.6707,483.10443
0.163,469.42093,458.6707,483.10443
0.1635,469.42093,458.6707,483.10443
0.164,469.42093,458.6707,483.10443
0.1645,469.42093,458.6707,483.10443
0.165,469.42093,458.6707,483.10443
0.1655,469.42093,458.6707,483.10443
0.166,469.42093,458.6707,483.10443
0.1665,469.42093,458.6707,483.10443
0.167,469.42093,458.6707,483.10443
0.1675,469.42093,458.6707,483.10443
0.168,469.42093,458.6707,483.10443
0.1685,469.42093,453.83997,483.10443
0.169,469.42093,453.83997,483.10443
0.1695,469.42093,453.83997,483.10443
0.17,469.42093,453.83997,483.10443
0.1705,469.42093,453.83997,483.10443
0.171,469.42093,453.83997,483.10443
0.1715,469.42093,453.83997,483.10443
0.172,469.42093,453.83997,483.10443
0.1725,469.42093,453.83997,483.10443
0.173,469.42093,453.83997,483.10443
0.1735,469.42093,453.83997,483.10443
0.174,469.42093,453.83997,483.10443
0.1745,456.74017,453.83997,483.10443
0.175,456.74017,453.83997,483.10443
0.1755,456.74017,453.83997,483.10443
0.176,456.74017,453.83997,483.10443
0.1765,456.74017,453.83997,483.10443
0.177,456.74017,453.83997,475.43063
0.1775,456.74017,453.83997,475.43063
0.178,456.74017,453.83997,475.43063
0.1785,456.74017,453.83997,475.43063
0.179,456.74017,453.83997,475.43063
0.1795,456.74017,453.83997,475.43063
0.18,456.74017,453.83997,475.43063
0.1805,456.74017,453.83997,475.43063
0.181,456.74017,453.83997,475.43063
0.1815,456.74017,453.83997,475.43063
0.182,456.74017,453.83997,475.43063
0.1825,456.74017,453.83997,475.43063
0.183,456.74017,453.83997,475.43063
0.1835,456.74017,453.83997,475.43063
0.184,456.74017,453.83997,475.43063
0.1845,456.74017,453.83997,475.43063
0.185,456.74017,453.83997,475.43063
0.1855,456.74017,445.1518,475.43063
0.186,456.74017,445.1518,475.43063
0.1865,456.74017,445.1518,475.43063
0.187,456.74017,445.1518,475.43063
0.1875,456.74017,445.1518,475.43063
0.188,456.74017,445.1518,475.43063
0.1885,456.74017,445.1518,475.43063
0.189,456.74017,445.1518,475.43063
0.1895,456.74017,445.1518,475.43063
0.19,456.74017,445.1518,475.43063
0.1905,456.74017,445.1518,475.43063
0.191,456.74017,445.1518,475.43063
0.1915,455.65744,445.1518,475.43063
0.192,455.65744,445.1518,475.43063
0.1925,455.65744,445.1518,475.43063
0.193,455.65744,445.1518,475.43063
0.1935,455.65744,445.1518,475.43063
0.194,455.65744,445.1518,475.43063
0.1945,455.65744,445.1518,479.0937
0.195,455.65744,445.1518,479.0937
0.1955,455.65744,445.1518,479.0937
0.196,455.65744,445.1518,479.0937
0.1965,455.65744,445.1518,479.0937
0.197,455.65744,445.1518,479.0937
0.1975,455.65744,445.1518,479.0937
0.198,455.65744,445.1518,479.0937
0.1985,455.65744,445.1518,479.0937
0.199,455.65744,445.1518,479.0937
0.1995,455.65744,445.1518,479.0937
0.2,455.65744,445.1518,479.0937
0.2005,455.65744,445.1518,479.0937
0.201,455.65744,445.1518,479.0937
0.2015,455.65744,445.1518,479.0937
0.202,455.65744,445.1518,479.0937
0.2025,455.65744,445.1518,479.0937
0.203,455.65744,468.16385,479.0937
0.2035,455.65744,468.16385,479.0937
0.204,455.65744,468.16385,479.0937
0.2045,455.65744,468.16385,479.0937
0.205,455.65744,468.16385,479.0937
0.2055,455.65744,468.16385,479.0937
0.206,455.65744,468.16385,479.0937
0.2065,455.65744,468.16385,479.0937
0.207,455.65744,468.16385,479.0937
0.2075,455.65744,468.16385,479.0937
0.208,455.65744,468.16385,479.0937
0.2085,455.65744,468.16385,479.0937
0.209,472.35013,468.16385,479.0937
0.2095,472.35013,468.16385,479.0937
0.21,472.35013,468.16385,479.0937
0.2105,472.35013,468.16385,479.0937
0.211,472.35013,468.16385,479.0937
0.2115,472.35013,468.16385,486.98508
0.212,472.35013,468.16385,486.98508
0.2125,472.35013,468.16385,486.98508
0.213,472.35013,468.16385,486.98508
0.2135,472.35013,468.16385,486.98508
0.214,472.35013,468.16385,486.98508
0.2145,472.35013,468.16385,486.98508
0.215,472.35013,468.16385,486.98508
0.2155,472.35013,468.16385,486.98508
0.216,472.35013,468.16385,486.98508
0.2165,472.35013,468.16385,486.98508
0.217,472.35013,468.16385,486.98508
0.2175,472.35013,468.16385,486.98508
0.218,472.35013,468.16385,486.98508
0.2185,472.35013,468.16385,486.98508
0.219,472.35013,468.16385,486.98508
0.2195,472.35013,468.16385,486.98508
0.22,472.35013,459.2394,486.98508
0.2205,472.35013,459.2394,486.98508
0.221,472.35013,459.2394,486.98508
0.2215,472.35013,459.2394,486.98508
0.222,472.35013,459.2394,486.98508
0.2225,472.35013,459.2394,486.98508
0.223,472.35013,459.2394,486.98508
0.2235,472.35013,459.2394,486.98508
0.224,472.35013,459.2394,486.98508
0.2245,472.35013,459.2394,486.98508
0.225,472.35013,459.2394,486.98508
0.2255,472.35013,459.2394,486.98508
0.226,464.5619,459.2394,486.98508
0.2265,464.5619,459.2394,486.98508
0.227,464.5619,459.2394,486.98508
0.2275,464.5619,459.2394,486.98508
0.228,464.5619,459.2394,486.98508
0.2285,464.5619,459.2394,481.7701
0.229,464.5619,459.2394,481.7701
0.2295,464.5619,459.2394,481.7701
0.23,464.5619,459.2394,481.7701
0.2305,464.5619,459.2394,481.7701
0.231,464.5619,459.2394,481.7701
0.2315,464.5619,459.2394,481.7701
0.232,464.5619,459.2394,481.7701
0.2325,464.5619,459.2394,481.7701
0.233,464.5619,459.2394,481.7701
0.2335,464.5619,459.2394,481.7701
0.234,464.5619,459.2394,481.7701
