Time,Modbus1.Q_level,Modbus1.Voltage_diff,Modbus2.Q_level,Modbus2.Voltage_diff,Modbus3.Q_level,Modbus3.Voltage_diff,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.124,234585.92,-2250.502,77631.49,-2184.708,-164196.53,-2885.0474,347.9759,351.134,317.51773
0.1245,233459.5,-2250.502,76001.38,-2184.708,-165872.06,-2885.0474,347.9759,351.134,317.51773
0.125,231737.31,-2250.502,73566.625,-2184.708,-168476.64,-2885.0474,347.9759,351.134,317.51773
0.1255,230572.78,-2250.502,71953.31,-2184.708,-170238.33,-2885.0474,347.9759,351.134,317.51773
0.126,228814.36,-2250.502,69547.82,-2184.708,-172850.78,-2885.0474,347.9759,351.134,317.51773
0.1265,227647.39,-2250.502,67961.18,-2184.708,-174529.8,-2885.0474,347.9759,351.134,317.51773
0.127,225923.55,-2250.502,65614.25,-2184.708,-176894.11,-2885.0474,347.9759,351.134,317.51773
0.1275,224809.72,-2250.502,64075.17,-2184.708,-178342.78,-2885.0474,347.9759,351.134,317.51773
0.128,223193.98,-2250.502,61804.582,-2184.708,-180314.69,-2885.0474,347.9759,351.134,317.51773
0.1285,222166.64,-2250.502,60322.27,-2184.708,-181508.77,-2885.0474,347.9759,351.134,317.51773
0.129,220694.7,-2250.502,58144.098,-2184.708,-183138.86,-2885.0474,347.9759,351.134,317.51773
0.1295,219746.75,-2250.502,56715.84,-2184.708,-184147.58,-2885.0474,347.9759,351.134,317.51773
0.13,218360.9,-2250.502,54586.56,-2184.708,-185615.53,-2885.0474,347.9759,351.134,317.51773
0.1305,217443.22,-2250.502,53174.06,-2184.708,-186610.61,-2885.0474,347.9759,351.134,317.51773
0.131,216064.19,-2250.502,51047.387,-2184.708,-188196.9,-2885.0474,347.9759,351.134,317.51773
0.1315,215128.98,-2250.502,49624.86,-2184.708,-189343.38,-2885.0474,347.9759,351.134,317.51773
0.132,213686.03,-2250.502,47466.176,-2184.708,-191229.22,-2885.0474,347.9759,351.134,317.51773
0.1325,212692.12,-2250.502,46014.62,-2184.708,-192601.52,-2885.0474,347.9759,351.134,317.51773
0.133,211152.1,-2250.502,43815.79,-2184.708,-194811.14,-2885.0474,347.9759,351.134,317.51773
0.1335,210097.02,-2250.502,42338.406,-2184.708,-196359.39,-2885.0474,347.9759,351.134,317.51773
0.134,208485.28,-2250.502,40114.168,-2184.708,-198730.48,-2702.3567,347.9759,351.134,326.28687
0.1345,207408.44,-2250.502,38631.15,-2184.708,-200306.08,-2702.3567,347.9759,351.134,326.28687
0.135,205813.11,-2250.502,36426.133,-2184.708,-202586.8,-2702.3567,347.9759,351.134,326.28687
0.1355,204784.9,-2250.502,34968.707,-2184.708,-204022.5,-2702.3567,347.9759,351.134,326.28687
0.136,203318.95,-2250.502,32823.418,-1900.2686,-206018.45,-2702.3567,347.9759,364.7871,326.28687
0.1365,202400.05,-1921.7299,31417.16,-1900.2686,-207231.89,-2702.3567,363.75696,364.7871,326.28687
0.137,201113.95,-1921.7299,29347.11,-1900.2686,-208890.58,-2702.3567,363.75696,364.7871,326.28687
0.1375,200321.42,-1921.7299,28000.576,-1900.2686,-209903.36,-2702.3567,363.75696,364.7871,326.28687
0.138,199214.19,-1921.7299,26040.344,-1900.2686,-211342.73,-2702.3567,363.75696,364.7871,326.28687
0.1385,198515.22,-1921.7299,24773.834,-1900.2686,-212286.08,-2702.3567,363.75696,364.7871,326.28687
0.139,197481.02,-1921.7299,22905.152,-1900.2686,-213736.86,-2702.3567,363.75696,364.7871,326.28687
0.1395,196799.83,-1921.7299,21672.664,-1900.2686,-214770.22,-2702.3567,363.75696,364.7871,326.28687
0.14,195758.19,-1921.7299,19823.879,-1900.2686,-216468.3,-2702.3567,363.75696,364.7871,326.28687
0.1405,195041.6,-1921.7299,18586.283,-1900.2686,-217713.61,-2702.3567,363.75696,364.7871,326.28687
0.141,193908.1,-1921.7299,16720.826,-1900.2686,-219743.39,-2702.3567,363.75696,364.7871,326.28687
0.1415,193113.66,-1921.7299,15473.485,-1900.2686,-221183.06,-2702.3567,363.75696,364.7871,326.28687
0.142,191864.33,-1921.7299,13598.943,-1900.2686,-223409.84,-2702.3567,363.75696,364.7871,326.28687
0.1425,191004.77,-1921.7299,12347.284,-1900.2686,-224895.78,-2702.3567,363.75696,364.7871,326.28687
0.143,189696.19,-1921.7299,10477.255,-1900.2686,-227055.03,-2702.3567,363.75696,364.7871,326.28687
0.1435,188828.8,-1921.7299,9232.11,-1900.2686,-228416.78,-2702.3567,363.75696,364.7871,326.28687
0.144,187557.55,-1921.7299,7375.899,-1900.2686,-230291.5,-2702.3567,363.75696,364.7871,326.28687
0.1445,186740.88,-1921.7299,6159.198,-1900.2686,-231406.8,-2702.3567,363.75696,364.7871,326.28687
0.145,184351.27,-1921.7299,792.78094,-1900.2686,-234327.16,-2702.3567,363.75696,364.7871,326.28687
0.1455,183835.2,-1921.7299,-339.78058,-1900.2686,-235301.55,-2702.3567,363.75696,364.7871,326.28687
0.146,183172.22,-1921.7299,-1888.6476,-1900.2686,-236866.38,-2702.3567,363.75696,364.7871,326.28687
0.1465,182882.2,-1921.7299,-2718.526,-1900.2686,-237957.89,-2702.3567,363.75696,364.7871,326.28687
0.147,182835.81,-1921.7299,-3676.8438,-1900.2686,-239556.45,-2702.3567,363.75696,364.7871,326.28687
0.1475,183106.39,-1921.7299,-4210.287,-1900.2686,-240497.72,-2702.3567,363.75696,364.7871,326.28687
0.148,183871.53,-1921.7299,-4935.8076,-1900.2686,-241604.42,-2702.3567,363.75696,364.7871,326.28687
0.1485,184536.53,-1921.7299,-5333.195,-1900.2686,-242127.38,-2702.3567,363.75696,364.7871,326.28687
0.149,185661.83,-1921.7299,-5665.7124,-1900.2686,-242663.06,-2702.3567,363.75696,364.7871,326.28687
0.1495,186493.86,-1921.7299,-5646.1094,-1900.2686,-242908.3,-2702.3567,363.75696,364.7871,326.28687
0.15,187907.72,-1921.7299,-5236.526,-1900.2686,-243148.9,-2702.3567,363.75696,364.7871,326.28687
0.1505,188996.97,-1921.7299,-4738.5347,-1900.2686,-243210.42,-2702.3567,363.75696,364.7871,326.28687
0.151,190854.28,-1921.7299,-3670.611,-1900.2686,-243071.47,-2702.3567,363.75696,364.7871,326.28687
0.1515,192254.05,-1921.7299,-2747.789,-1900.2686,-242784.98,-2395.8828,363.75696,364.7871,340.99762
0.152,194573.98,-1921.7299,-1041.1908,-1900.2686,-242026.03,-2395.8828,363.75696,364.7871,340.99762
0.1525,196262.06,-1921.7299,302.9558,-1900.2686,-241295.42,-2395.8828,363.75696,364.7871,340.99762
0.153,199000.39,-1921.7299,2588.282,-1473.0443,-239864.2,-2395.8828,363.75696,385.29388,340.99762
0.1535,200937.12,-1497.9203,4265.0264,-1473.0443,-238691.17,-2395.8828,384.09982,385.29388,340.99762
0.154,203949.72,-1497.9203,6992.124,-1473.0443,-236638.72,-2395.8828,384.09982,385.29388,340.99762
0.1545,206004.05,-1497.9203,8939.924,-1473.0443,-235119.61,-2395.8828,384.09982,385.29388,340.99762
0.155,209123.61,-1497.9203,12030.088,-1473.0443,-232712.4,-2395.8828,384.09982,385.29388,340.99762
0.1555,211229.25,-1497.9203,14186.256,-1473.0443,-231082.75,-2395.8828,384.09982,385.29388,340.99762
0.156,214442.45,-1497.9203,17515.438,-1473.0443,-228687.25,-2395.8828,384.09982,385.29388,340.99762
0.1565,216599.56,-1497.9203,19776.205,-1473.0443,-227159.0,-2395.8828,384.09982,385.29388,340.99762
0.157,219815.66,-1497.9203,23218.426,-1473.0443,-224988.95,-2395.8828,384.09982,385.29388,340.99762
0.1575,221919.39,-1497.9203,25546.086,-1473.0443,-223615.31,-2395.8828,384.09982,385.29388,340.99762
0.158,224994.22,-1497.9203,29089.732,-1473.0443,-221631.77,-2395.8828,384.09982,385.29388,340.99762
0.1585,226994.31,-1497.9203,31481.818,-1473.0443,-220331.5,-2395.8828,384.09982,385.29388,340.99762
0.159,229953.45,-1497.9203,35106.33,-1473.0443,-218352.5,-2395.8828,384.09982,385.29388,340.99762
0.1595,231918.03,-1497.9203,37548.57,-1473.0443,-216968.2,-2395.8828,384.09982,385.29388,340.99762
0.16,234887.47,-1497.9203,41252.09,-1473.0443,-214717.23,-2395.8828,384.09982,385.29388,340.99762
0.1605,236898.72,-1497.9203,43753.96,-1473.0443,-213070.55,-2395.8828,384.09982,385.29388,340.99762
0.161,239986.05,-1497.9203,47570.746,-1473.0443,-210373.62,-2395.8828,384.09982,385.29388,340.99762
0.1615,242102.31,-1497.9203,50157.742,-1473.0443,-208433.2,-2395.8828,384.09982,385.29388,340.99762
0.162,245360.12,-1497.9203,54079.95,-1473.0443,-205341.3,-2395.8828,384.09982,385.29388,340.99762
0.1625,247567.97,-1497.9203,56716.176,-1473.0443,-203195.23,-2395.8828,384.09982,385.29388,340.99762
0.163,250904.86,-1497.9203,60686.617,-1473.0443,-199917.97,-2395.8828,384.09982,385.29388,340.99762
0.1635,253129.05,-1497.9203,63328.117,-1473.0443,-197743.67,-2395.8828,384.09982,385.29388,340.99762
0.164,256437.25,-1497.9203,67256.62,-1473.0443,-194586.72,-2395.8828,384.09982,385.29388,340.99762
0.1645,258616.08,-1497.9203,69837.195,-1473.0443,-192590.56,-2395.8828,384.09982,385.29388,340.99762
0.165,261815.75,-1497.9203,73627.586,-1473.0443,-189804.27,-2395.8828,384.09982,385.29388,340.99762
0.1655,263892.5,-1497.9203,76101.18,-1473.0443,-188096.06,-2395.8828,384.09982,385.29388,340.99762
0.166,266921.47,-1497.9203,79739.18,-1473.0443,-185742.06,-2395.8828,384.09982,385.29388,340.99762
0.1665,268887.3,-1497.9203,82123.64,-1473.0443,-184285.4,-2395.8828,384.09982,385.29388,340.99762
0.167,271774.47,-1497.9203,85655.26,-1473.0443,-182199.25,-2395.8828,384.09982,385.29388,340.99762
0.1675,273679.03,-1497.9203,87986.49,-1473.0443,-180830.3,-2395.8828,384.09982,385.29388,340.99762
0.168,276537.66,-1497.9203,91462.375,-1473.0443,-178734.83,-2315.8755,384.09982,385.29388,344.83798
0.1685,278461.62,-1497.9203,93768.734,-1473.0443,-177277.38,-2315.8755,384.09982,385.29388,344.83798
0.169,281392.03,-1497.9203,97214.516,-1473.0443,-174957.06,-2315.8755,384.09982,385.29388,344.83798
0.1695,283371.4,-1497.9203,99504.02,-1473.0443,-173311.5,-2315.8755,384.09982,385.29388,344.83798
0.17,286385.47,-1553.7595,102925.555,-1451.3049,-170715.11,-2315.8755,381.41956,386.33737,344.83798
0.1705,288425.66,-1553.7595,105189.54,-1451.3049,-168924.6,-2315.8755,381.41956,386.33737,344.83798
0.171,291510.28,-1553.7595,108554.38,-1451.3049,-166193.61,-2315.8755,381.41956,386.33737,344.83798
0.1715,293571.72,-1553.7595,110771.24,-1451.3049,-164376.0,-2315.8755,381.41956,386.33737,344.83798
0.172,296638.3,-1553.7595,114043.32,-1451.3049,-161719.33,-2315.8755,381.41956,386.33737,344.83798
0.1725,298645.7,-1553.7595,116179.72,-1451.3049,-160032.69,-2315.8755,381.41956,386.33737,344.83798
0.173,301580.62,-1553.7595,119307.15,-1451.3049,-157681.39,-2315.8755,381.41956,386.33737,344.83798
0.1735,303480.0,-1553.7595,121336.69,-1451.3049,-156249.1,-2315.8755,381.41956,386.33737,344.83798
0.174,306226.1,-1553.7595,124308.47,-1451.3049,-154299.12,-2315.8755,381.41956,386.33737,344.83798
0.1745,307995.6,-1553.7595,126255.016,-1451.3049,-153110.92,-2315.8755,381.41956,386.33737,344.83798
0.175,310579.9,-1553.7595,129137.05,-1451.3049,-151433.5,-2315.8755,381.41956,386.33737,344.83798
0.1755,312267.94,-1553.7595,131043.91,-1451.3049,-150338.12,-2315.8755,381.41956,386.33737,344.83798
0.176,314782.72,-1553.7595,133899.84,-1451.3049,-148643.5,-2315.8755,381.41956,386.33737,344.83798
0.1765,316464.84,-1553.7595,135812.08,-1451.3049,-147440.73,-2315.8755,381.41956,386.33737,344.83798
0.177,319022.47,-1553.7595,138705.2,-1451.3049,-145482.19,-2315.8755,381.41956,386.33737,344.83798
0.1775,320760.1,-1553.7595,140648.55,-1451.3049,-144053.02,-2315.8755,381.41956,386.33737,344.83798
0.178,323411.94,-1553.7595,143584.5,-1451.3049,-141724.84,-2315.8755,381.41956,386.33737,344.83798
0.1785,325209.2,-1553.7595,145550.73,-1451.3049,-140061.97,-2315.8755,381.41956,386.33737,344.83798
0.179,327943.0,-1553.7595,148490.77,-1451.3049,-137452.8,-2315.8755,381.41956,386.33737,344.83798
0.1795,329776.75,-1553.7595,150424.58,-1451.3049,-135683.34,-2315.8755,381.41956,386.33737,344.83798
0.18,332504.34,-1553.7595,153266.12,-1451.3049,-133072.36,-2315.8755,381.41956,386.33737,344.83798
0.1805,334294.62,-1553.7595,155111.83,-1451.3049,-131401.22,-2315.8755,381.41956,386.33737,344.83798
0.181,336912.75,-1553.7595,157804.86,-1451.3049,-129065.25,-2315.8755,381.41956,386.33737,344.83798
0.1815,338612.34,-1553.7595,159548.14,-1451.3049,-127646.25,-2315.8755,381.41956,386.33737,344.83798
0.182,341084.5,-1553.7595,162079.75,-1451.3049,-125743.15,-2315.8755,381.41956,386.33737,344.83798
0.1825,342673.75,-1553.7595,163719.08,-1451.3049,-124615.586,-2315.8755,381.41956,386.33737,344.83798
0.183,344979.62,-1553.7595,166130.08,-1451.3049,-123093.27,-2315.8755,381.41956,386.33737,344.83798
0.1835,346486.25,-1553.7595,167719.81,-1451.3049,-122154.31,-2315.8755,381.41956,386.33737,344.83798
0.184,348737.5,-1553.7595,170093.31,-1451.3049,-120784.59,-2315.8755,381.41956,386.33737,344.83798
0.1845,350250.6,-1553.7595,171673.9,-1451.3049,-119852.625,-2315.8755,381.41956,386.33737,344.83798
0.185,352554.7,-1553.7595,174053.94,-1451.3049,-118352.97,-2353.5095,381.41956,386.33737,343.03156
0.1855,354121.66,-1553.7595,175653.02,-1451.3049,-117263.72,-2353.5095,381.41956,386.33737,343.03156
0.186,356528.6,-1553.7595,178060.17,-1451.3049,-115491.3,-2353.5095,381.41956,386.33737,343.03156
0.1865,358168.4,-1553.7595,179661.77,-1451.3049,-114224.98,-2353.5095,381.41956,386.33737,343.03156
0.187,360662.16,-1664.4242,182042.88,-1518.9944,-112226.42,-2353.5095,376.10764,383.08826,343.03156
0.1875,362332.7,-1664.4242,183607.4,-1518.9944,-110854.47,-2353.5095,376.10764,383.08826,343.03156
0.188,364827.88,-1664.4242,185907.77,-1518.9944,-108789.02,-2353.5095,376.10764,383.08826,343.03156
0.1885,366473.25,-1664.4242,187406.83,-1518.9944,-107444.79,-2353.5095,376.10764,383.08826,343.03156
0.189,368896.22,-1664.4242,189585.86,-1518.9944,-105540.13,-2353.5095,376.10764,383.08826,343.03156
0.1895,370462.4,-1664.4242,190985.47,-1518.9944,-104375.25,-2353.5095,376.10764,383.08826,343.03156
0.19,372716.4,-1664.4242,193010.55,-1518.9944,-102817.94,-2353.5095,376.10764,383.08826,343.03156
0.1905,374161.44,-1664.4242,194317.94,-1518.9944,-101908.73,-2353.5095,376.10764,383.08826,343.03156
0.191,376243.38,-1664.4242,196238.31,-1518.9944,-100712.22,-2353.5095,376.10764,383.08826,343.03156
0.1915,377584.97,-1664.4242,197507.23,-1518.9944,-99991.484,-2353.5095,376.10764,383.08826,343.03156
0.192,379560.03,-1664.4242,199413.2,-1518.9944,-98949.91,-2353.5095,376.10764,383.08826,343.03156
0.1925,380872.53,-1664.4242,200695.05,-1518.9944,-98234.79,-2353.5095,376.10764,383.08826,343.03156
0.193,382865.72,-1664.4242,202648.0,-1518.9944,-97060.664,-2353.5095,376.10764,383.08826,343.03156
0.1935,384219.06,-1664.4242,203975.8,-1518.9944,-96177.16,-2353.5095,376.10764,383.08826,343.03156
0.194,386299.6,-1664.4242,206009.64,-1518.9944,-94666.04,-2353.5095,376.10764,383.08826,343.03156
0.1945,387719.7,-1664.4242,207386.31,-1518.9944,-93530.55,-2353.5095,376.10764,383.08826,343.03156
0.195,388974.1,-1664.4242,207876.95,-1518.9944,-92988.37,-2353.5095,376.10764,383.08826,343.03156
0.1955,390023.06,-1664.4242,208781.66,-1518.9944,-92120.72,-2353.5095,376.10764,383.08826,343.03156
0.196,391131.75,-1664.4242,209869.53,-1518.9944,-91333.38,-2353.5095,376.10764,383.08826,343.03156
0.1965,391550.44,-1664.4242,210379.84,-1518.9944,-91177.836,-2353.5095,376.10764,383.08826,343.03156
0.197,391778.4,-1664.4242,210726.23,-1518.9944,-91416.15,-2353.5095,376.10764,383.08826,343.03156
0.1975,391715.3,-1664.4242,210619.0,-1518.9944,-91802.65,-2353.5095,376.10764,383.08826,343.03156
0.198,391292.56,-1664.4242,209936.75,-1518.9944,-92592.32,-2353.5095,376.10764,383.08826,343.03156
0.1985,390774.34,-1664.4242,209186.56,-1518.9944,-93234.95,-2353.5095,376.10764,383.08826,343.03156
0.199,389649.6,-1664.4242,207771.75,-1518.9944,-94399.03,-2353.5095,376.10764,383.08826,343.03156
0.1995,388711.3,-1664.4242,206714.64,-1518.9944,-95330.734,-2353.5095,376.10764,383.08826,343.03156
0.2,387129.34,-1664.4242,205023.8,-1518.9944,-96967.234,-2353.5095,376.10764,383.08826,343.03156
0.2005,386016.22,-1664.4242,203832.53,-1518.9944,-98193.56,-2353.5095,376.10764,383.08826,343.03156
0.201,384303.88,-1664.4242,201947.48,-1518.9944,-100169.54,-2353.5095,376.10764,383.08826,343.03156
0.2015,383135.78,-1664.4242,200626.5,-1518.9944,-101541.164,-2353.5095,376.10764,383.08826,343.03156
0.202,381352.5,-1664.4242,198552.17,-1518.9944,-103625.33,-2303.9258,376.10764,383.08826,345.41156
0.2025,380147.16,-1664.4242,197105.05,-1518.9944,-105006.8,-2303.9258,376.10764,383.08826,345.41156
0.203,378294.8,-1664.4242,194804.88,-1518.9944,-107054.766,-2303.9258,376.10764,383.08826,345.41156
0.2035,377013.34,-1664.4242,193166.38,-1518.9944,-108395.66,-2303.9258,376.10764,383.08826,345.41156
0.204,374995.78,-1649.0428,190550.66,-1465.3215,-110367.71,-2303.9258,376.84595,385.66458,345.41156
0.2045,373573.66,-1649.0428,188713.28,-1465.3215,-111681.336,-2303.9258,376.84595,385.66458,345.41156
0.205,371314.4,-1649.0428,185826.02,-1465.3215,-113729.234,-2303.9258,376.84595,385.66458,345.41156
0.2055,369746.94,-1649.0428,183808.69,-1465.3215,-115187.984,-2303.9258,376.84595,385.66458,345.41156
0.206,367325.56,-1649.0428,180646.31,-1465.3215,-117577.73,-2303.9258,376.84595,385.66458,345.41156
0.2065,365672.3,-1649.0428,178457.0,-1465.3215,-119325.07,-2303.9258,376.84595,385.66458,345.41156
0.207,363108.97,-1649.0428,175070.81,-1465.3215,-122176.23,-2303.9258,376.84595,385.66458,345.41156
0.2075,361330.44,-1649.0428,172768.06,-1465.3215,-124212.44,-2303.9258,376.84595,385.66458,345.41156
0.208,358565.97,-1649.0428,169278.17,-1465.3215,-127422.56,-2303.9258,376.84595,385.66458,345.41156
0.2085,356668.97,-1649.0428,166934.72,-1465.3215,-129625.83,-2303.9258,376.84595,385.66458,345.41156
0.209,353773.12,-1649.0428,163398.88,-1465.3215,-132947.38,-2303.9258,376.84595,385.66458,345.41156
0.2095,351828.47,-1649.0428,161036.95,-1465.3215,-135118.83,-2303.9258,376.84595,385.66458,345.41156
0.21,348914.94,-1649.0428,157497.67,-1465.3215,-138236.38,-2303.9258,376.84595,385.66458,345.41156
0.2105,346992.2,-1649.0428,155149.62,-1465.3215,-140193.17,-2303.9258,376.84595,385.66458,345.41156
0.211,344164.66,-1649.0428,151657.17,-1465.3215,-142923.28,-2303.9258,376.84595,385.66458,345.41156
0.2115,342327.56,-1649.0428,149353.98,-1465.3215,-144600.78,-2303.9258,376.84595,385.66458,345.41156
0.212,339638.22,-1649.0428,145923.06,-1465.3215,-146930.56,-2303.9258,376.84595,385.66458,345.41156
0.2125,337882.1,-1649.0428,143647.2,-1465.3215,-148398.5,-2303.9258,376.84595,385.66458,345.41156
0.213,335293.34,-1649.0428,140251.58,-1465.3215,-150536.81,-2303.9258,376.84595,385.66458,345.41156
0.2135,333590.03,-1649.0428,137999.53,-1465.3215,-151959.97,-2303.9258,376.84595,385.66458,345.41156
0.214,331044.84,-1649.0428,134624.38,-1465.3215,-154169.81,-2303.9258,376.84595,385.66458,345.41156
0.2145,329342.12,-1649.0428,132368.33,-1465.3215,-155730.64,-2303.9258,376.84595,385.66458,345.41156
0.215,326783.03,-1649.0428,128978.81,-1465.3215,-158241.66,-2303.9258,376.84595,385.66458,345.41156
0.2155,325061.66,-1649.0428,126719.34,-1465.3215,-160038.66,-2303.9258,376.84595,385.66458,345.41156
0.216,322464.16,-1649.0428,123344.39,-1465.3215,-162901.25,-2303.9258,376.84595,385.66458,345.41156
0.2165,320730.06,-1649.0428,121112.805,-1465.3215,-164896.28,-2303.9258,376.84595,385.66458,345.41156
0.217,318133.72,-1649.0428,117801.49,-1465.3215,-167951.39,-2303.9258,376.84595,385.66458,345.41156
0.2175,316420.88,-1649.0428,115619.7,-1465.3215,-169983.56,-2303.9258,376.84595,385.66458,345.41156
0.218,313908.78,-1649.0428,112391.05,-1465.3215,-172955.31,-2303.9258,376.84595,385.66458,345.41156
0.2185,312280.94,-1649.0428,110271.234,-1465.3215,-174860.36,-2303.9258,376.84595,385.66458,345.41156
0.219,309921.03,-1649.0428,107133.8,-1465.3215,-177552.58,-2303.9258,376.84595,385.66458,345.41156
0.2195,308410.7,-1649.0428,105071.64,-1465.3215,-179222.17,-2411.1716,376.84595,385.66458,340.26376
0.22,306241.22,-1649.0428,102017.22,-1465.3215,-181558.52,-2411.1716,376.84595,385.66458,340.26376
0.2205,304848.7,-1649.0428,100001.95,-1465.3215,-183029.97,-2411.1716,376.84595,385.66458,340.26376
0.221,302814.97,-1649.0428,96979.94,-1465.3215,-185160.77,-2411.1716,376.84595,385.66458,340.26376
0.2215,301490.66,-1649.0428,94963.586,-1405.8185,-186569.92,-2411.1716,376.84595,388.52072,340.26376
0.222,299523.66,-1575.1456,91932.445,-1405.8185,-188741.86,-2411.1716,380.393,388.52072,340.26376
0.2225,298206.53,-1575.1456,89901.71,-1405.8185,-190265.39,-2411.1716,380.393,388.52072,340.26376
0.223,296193.75,-1575.1456,86836.68,-1405.8185,-192708.12,-2411.1716,380.393,388.52072,340.26376
0.2235,294822.66,-1575.1456,84776.516,-1405.8185,-194457.83,-2411.1716,380.393,388.52072,340.26376
0.224,292705.72,-1575.1456,81670.02,-1405.8185,-197256.92,-2411.1716,380.393,388.52072,340.26376
0.2245,291251.06,-1575.1456,79593.35,-1405.8185,-199219.84,-2411.1716,380.393,388.52072,340.26376
0.225,289016.16,-1575.1456,76478.086,-1405.8185,-202245.86,-2411.1716,380.393,388.52072,340.26376
0.2255,287503.94,-1575.1456,74408.31,-1405.8185,-204274.39,-2411.1716,380.393,388.52072,340.26376
