Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.201,465.3921,467.4881,471.25662
0.2015,465.3921,467.4881,471.25662
0.202,465.3921,467.4881,471.25662
0.2025,465.3921,467.4881,471.25662
0.203,465.3921,467.4881,471.25662
0.2035,465.3921,469.42236,471.25662
0.204,465.3921,469.42236,471.25662
0.2045,465.3921,469.42236,471.25662
0.205,465.3921,469.42236,471.25662
0.2055,465.3921,469.42236,471.25662
0.206,465.3921,469.42236,471.25662
0.2065,465.3921,469.42236,471.25662
0.207,465.3921,469.42236,471.25662
0.2075,465.3921,469.42236,473.41675
0.208,465.3921,469.42236,473.41675
0.2085,465.3921,469.42236,473.41675
0.209,465.3921,469.42236,473.41675
0.2095,465.3921,469.42236,473.41675
0.21,465.3921,469.42236,473.41675
0.2105,465.3921,469.42236,473.41675
0.211,465.3921,469.42236,473.41675
0.2115,465.3921,469.42236,473.41675
0.212,465.3921,469.42236,473.41675
0.2125,465.3921,469.42236,473.41675
0.213,465.3921,469.42236,473.41675
0.2135,466.13428,469.42236,473.41675
0.214,466.13428,469.42236,473.41675
0.2145,466.13428,469.42236,473.41675
0.215,466.13428,469.42236,473.41675
0.2155,466.13428,469.42236,473.41675
0.216,466.13428,469.42236,473.41675
0.2165,466.13428,469.42236,473.41675
0.217,466.13428,469.42236,473.41675
0.2175,466.13428,469.42236,473.41675
0.218,466.13428,469.42236,473.41675
0.2185,466.13428,469.42236,473.41675
0.219,466.13428,469.42236,473.41675
0.2195,466.13428,469.42236,473.41675
0.22,466.13428,469.42236,473.41675
0.2205,466.13428,468.47888,473.41675
0.221,466.13428,468.47888,473.41675
0.2215,466.13428,468.47888,473.41675
0.222,466.13428,468.47888,473.41675
0.2225,466.13428,468.47888,473.41675
0.223,466.13428,468.47888,473.41675
0.2235,466.13428,468.47888,473.41675
0.224,466.13428,468.47888,473.41675
0.2245,466.13428,468.47888,472.16803
0.225,466.13428,468.47888,472.16803
0.2255,466.13428,468.47888,472.16803
0.226,466.13428,468.47888,472.16803
0.2265,466.13428,468.47888,472.16803
0.227,466.13428,468.47888,472.16803
0.2275,466.13428,468.47888,472.16803
0.228,466.13428,468.47888,472.16803
0.2285,466.13428,468.47888,472.16803
0.229,466.13428,468.47888,472.16803
0.2295,466.13428,468.47888,472.16803
0.23,466.13428,468.47888,472.16803
0.2305,464.9223,468.47888,472.16803
0.231,464.9223,468.47888,472.16803
0.2315,464.9223,468.47888,472.16803
0.232,464.9223,468.47888,472.16803
0.2325,464.9223,468.47888,472.16803
0.233,464.9223,468.47888,472.16803
0.2335,464.9223,468.47888,472.16803
0.234,464.9223,468.47888,472.16803
0.2345,464.9223,468.47888,472.16803
0.235,464.9223,468.47888,472.16803
0.2355,464.9223,468.47888,472.16803
0.236,464.9223,468.47888,472.16803
0.2365,464.9223,468.47888,472.16803
0.237,464.9223,468.47888,472.16803
0.2375,464.9223,466.9028,472.16803
0.238,464.9223,466.9028,472.16803
0.2385,464.9223,466.9028,472.16803
0.239,464.9223,466.9028,472.16803
0.2395,464.9223,466.9028,472.16803
0.24,464.9223,466.9028,472.16803
0.2405,464.9223,466.9028,472.16803
0.241,464.9223,466.9028,472.16803
0.2415,464.9223,466.9028,471.01855
0.242,464.9223,466.9028,471.01855
0.2425,464.9223,466.9028,471.01855
0.243,464.9223,466.9028,471.01855
0.2435,464.9223,466.9028,471.01855
0.244,464.9223,466.9028,471.01855
0.2445,464.9223,466.9028,471.01855
0.245,464.9223,466.9028,471.01855
0.2455,464.9223,466.9028,471.01855
0.246,464.9223,466.9028,471.01855
0.2465,464.9223,466.9028,471.01855
0.247,464.9223,466.9028,471.01855
0.2475,464.52402,466.9028,471.01855
0.248,464.52402,466.9028,471.01855
0.2485,464.52402,466.9028,471.01855
0.249,464.52402,466.9028,471.01855
0.2495,464.52402,466.9028,471.01855
0.25,464.52402,466.9028,471.01855
0.2505,464.52402,466.9028,471.01855
0.251,464.52402,466.9028,471.01855
0.2515,464.52402,466.9028,471.01855
0.252,464.52402,466.9028,471.01855
0.2525,464.52402,466.9028,471.01855
0.253,464.52402,466.9028,471.01855
0.2535,464.52402,466.9028,471.01855
0.254,464.52402,466.9028,471.01855
0.2545,464.52402,466.9028,471.01855
0.255,464.52402,468.5543,471.01855
0.2555,464.52402,468.5543,471.01855
0.256,464.52402,468.5543,471.01855
0.2565,464.52402,468.5543,471.01855
0.257,464.52402,468.5543,471.01855
0.2575,464.52402,468.5543,471.01855
0.258,464.52402,468.5543,471.01855
0.2585,464.52402,468.5543,471.01855
0.259,464.52402,468.5543,472.16455
0.2595,464.52402,468.5543,472.16455
0.26,464.52402,468.5543,472.16455
0.2605,464.52402,468.5543,472.16455
0.261,464.52402,468.5543,472.16455
0.2615,464.52402,468.5543,472.16455
0.262,464.52402,468.5543,472.16455
0.2625,464.52402,468.5543,472.16455
0.263,464.52402,468.5543,472.16455
0.2635,464.52402,468.5543,472.16455
0.264,464.52402,468.5543,472.16455
0.2645,464.52402,468.5543,472.16455
0.265,464.59677,468.5543,472.16455
0.2655,464.59677,468.5543,472.16455
0.266,464.59677,468.5543,472.16455
0.2665,464.59677,468.5543,472.16455
0.267,464.59677,468.5543,472.16455
0.2675,464.59677,468.5543,472.16455
0.268,464.59677,468.5543,472.16455
0.2685,464.59677,468.5543,472.16455
0.269,464.59677,468.5543,472.16455
0.2695,464.59677,468.5543,472.16455
0.27,464.59677,468.5543,472.16455
0.2705,464.59677,468.5543,472.16455
0.271,464.59677,468.5543,472.16455
0.2715,464.59677,468.5543,472.16455
0.272,464.59677,467.33167,472.16455
0.2725,464.59677,467.33167,472.16455
0.273,464.59677,467.33167,472.16455
0.2735,464.59677,467.33167,472.16455
0.274,464.59677,467.33167,472.16455
0.2745,464.59677,467.33167,472.16455
0.275,464.59677,467.33167,472.16455
0.2755,464.59677,467.33167,472.16455
0.276,464.59677,467.33167,471.21832
0.2765,464.59677,467.33167,471.21832
0.277,464.59677,467.33167,471.21832
0.2775,464.59677,467.33167,471.21832
0.278,464.59677,467.33167,471.21832
0.2785,464.59677,467.33167,471.21832
0.279,464.59677,467.33167,471.21832
0.2795,464.59677,467.33167,471.21832
0.28,464.59677,467.33167,471.21832
0.2805,464.59677,467.33167,471.21832
0.281,464.59677,467.33167,471.21832
0.2815,464.59677,467.33167,471.21832
0.282,463.56653,467.33167,471.21832
0.2825,463.56653,467.33167,471.21832
0.283,463.56653,467.33167,471.21832
0.2835,463.56653,467.33167,471.21832
0.284,463.56653,467.33167,471.21832
0.2845,463.56653,467.33167,471.21832
0.285,463.56653,467.33167,471.21832
0.2855,463.56653,467.33167,471.21832
0.286,463.56653,467.33167,471.21832
0.2865,463.56653,467.33167,471.21832
0.287,463.56653,467.33167,471.21832
0.2875,463.56653,467.33167,471.21832
0.288,463.56653,467.33167,471.21832
0.2885,463.56653,467.33167,471.21832
0.289,463.56653,467.33167,471.21832
0.2895,463.56653,466.17575,471.21832
0.29,463.56653,466.17575,471.21832
0.2905,463.56653,466.17575,471.21832
0.291,463.56653,466.17575,471.21832
0.2915,463.56653,466.17575,471.21832
0.292,463.56653,466.17575,471.21832
