Time,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS
0.2725,403.7378,411.94016,410.54175
0.273,403.7378,411.94016,410.54175
0.2735,403.7378,411.94016,410.54175
0.274,403.7378,411.94016,410.54175
0.2745,403.7378,411.94016,410.54175
0.275,403.7378,411.94016,410.54175
0.2755,403.7378,411.94016,410.54175
0.276,403.7378,411.94016,410.54175
0.2765,403.7378,411.94016,410.54175
0.277,403.7378,411.94016,410.54175
0.2775,403.7378,411.94016,410.54175
0.278,403.7378,411.94016,413.51126
0.2785,413.54208,411.94016,413.51126
0.279,413.54208,411.94016,413.51126
0.2795,413.54208,411.94016,413.51126
0.28,413.54208,411.94016,413.51126
0.2805,413.54208,411.94016,413.51126
0.281,413.54208,411.94016,413.51126
0.2815,413.54208,411.94016,413.51126
0.282,413.54208,411.94016,413.51126
0.2825,413.54208,411.94016,413.51126
0.283,413.54208,411.94016,413.51126
0.2835,413.54208,411.94016,413.51126
0.284,413.54208,411.94016,413.51126
0.2845,413.54208,411.94016,413.51126
0.285,413.54208,411.94016,413.51126
0.2855,413.54208,418.32025,413.51126
0.286,413.54208,418.32025,413.51126
0.2865,413.54208,418.32025,413.51126
0.287,413.54208,418.32025,413.51126
0.2875,413.54208,418.32025,413.51126
0.288,413.54208,418.32025,413.51126
0.2885,413.54208,418.32025,413.51126
0.289,413.54208,418.32025,413.51126
0.2895,413.54208,418.32025,413.51126
0.29,413.54208,418.32025,413.51126
0.2905,413.54208,418.32025,413.51126
0.291,413.54208,418.32025,413.51126
0.2915,413.54208,418.32025,413.51126
0.292,413.54208,418.32025,413.51126
0.2925,413.54208,418.32025,413.51126
0.293,413.54208,418.32025,413.51126
0.2935,413.54208,418.32025,413.51126
0.294,413.54208,418.32025,413.51126
0.2945,413.54208,418.32025,413.51126
0.295,413.54208,418.32025,379.1333
0.2955,378.5688,418.32025,379.1333
0.296,378.5688,418.32025,379.1333
0.2965,378.5688,418.32025,379.1333
0.297,378.5688,418.32025,379.1333
0.2975,378.5688,418.32025,379.1333
0.298,378.5688,418.32025,379.1333
