Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0415,-23.801498,475.36127,31.316433,457.42908,-0.7041501,480.55774,0.4058461,0.020570992,0.4253769,0.015404814,-0.21790197,0.18670575
0.042,-23.833195,475.36127,31.334856,457.42908,-0.71039397,480.55774,0.4061701,0.020481993,0.42569026,0.015283874,-0.21457241,0.19234113
0.0425,-23.882774,475.36127,31.367552,457.42908,-0.71974415,480.55774,0.40652254,0.020253219,0.42599514,0.015019112,-0.20928456,0.20070705
0.043,-23.911797,475.36127,31.388512,457.42908,-0.72504914,480.55774,0.40663224,0.020057376,0.42606378,0.014813912,-0.20558035,0.20618102
0.0435,-23.93992,475.36127,31.411835,457.42908,-0.7301382,480.55774,0.4065806,0.019748345,0.42595285,0.014514224,-0.19980164,0.21416646
0.044,-23.94448,475.36127,31.418655,457.42908,-0.7308138,480.55774,0.40640402,0.01956261,0.42574742,0.014348778,-0.19583423,0.21930796
0.0445,-23.926617,475.36127,31.411953,457.42908,-0.7267651,480.55774,0.40596324,0.01936379,0.42528903,0.014194204,-0.18977055,0.2267195
0.045,-23.898254,475.36127,31.395325,457.42908,-0.72054756,480.55774,0.40558794,0.019304851,0.42492345,0.014170278,-0.1856841,0.23146044
0.0455,-23.834473,475.36127,31.353308,457.42908,-0.70659995,480.55774,0.4049794,0.019343657,0.42436627,0.01426483,-0.17952628,0.23830172
0.046,-23.7816,475.36127,31.316132,457.42908,-0.695133,480.55774,0.40459514,0.019455714,0.42403752,0.014410717,-0.17541192,0.242713
0.0465,-23.695684,475.36127,31.252508,457.42908,-0.67677665,480.55774,0.40412912,0.019734116,0.4236809,0.014728243,-0.16921985,0.24917163
0.047,-23.639784,475.36127,31.208958,457.42908,-0.66514295,480.55774,0.40392813,0.019973006,0.42356485,0.014982829,-0.16506097,0.25341135
0.0475,-23.567362,475.36127,31.14903,457.42908,-0.65089816,480.55774,0.4038275,0.020365745,0.4235978,0.01538042,-0.15873238,0.2597317
0.048,-23.531115,475.36127,31.116257,457.42908,-0.6445757,480.55774,0.40389282,0.020624243,0.42375338,0.015625505,-0.15442017,0.26394364
0.0485,-23.499945,475.36127,31.082237,457.42908,-0.6407412,480.55774,0.4041786,0.020944642,0.42414817,0.015915798,-0.14775537,0.27027717
0.049,-23.495419,475.36127,31.071062,457.42908,-0.6419138,480.55774,0.4044593,0.0210914,0.42448112,0.016036019,-0.14315042,0.27450368
0.0495,-23.510275,475.36127,31.071276,457.42908,-0.6483423,480.55774,0.40493912,0.021191316,0.42500365,0.016086971,-0.13596714,0.28081122
0.05,-23.531677,475.36127,31.080862,457.42908,-0.65480703,480.55774,0.405249,0.021170804,0.42531782,0.016035581,-0.13099065,0.28495958
0.0505,-23.57263,475.36127,31.104048,457.42908,-0.66576076,480.55774,0.40562013,0.021022435,0.42566204,0.015851747,-0.123263314,0.29102722
0.051,-23.600182,475.36127,31.121553,457.42908,-0.6726773,480.55774,0.40576643,0.020869726,0.4257736,0.015679536,-0.11796049,0.2949264
0.0515,-23.632433,475.36127,31.14414,457.42908,-0.68060297,480.55774,0.4057865,0.020579737,0.4257346,0.015393807,-0.10983844,0.30049264
0.052,-23.643217,475.36127,31.15312,457.61093,-0.6833581,480.55774,0.40565917,0.020385105,0.42557138,0.015214122,-0.10435231,0.30398783
0.0525,-23.637774,476.69553,31.152624,457.61093,-0.6826925,480.55774,0.4052707,0.020138474,0.42515054,0.015006332,-0.09608253,0.3088879
0.053,-23.618225,476.69553,31.14133,457.61093,-0.6788802,480.55774,0.40490422,0.020024234,0.42478386,0.01492965,-0.090575665,0.3119305
0.0535,-23.565794,476.69553,31.107439,457.61093,-0.6685065,480.55774,0.4042639,0.0199601,0.4241758,0.014929313,-0.082362264,0.31619602
0.054,-23.517977,476.69553,31.074802,457.61093,-0.65903586,480.55774,0.40382108,0.019995205,0.4237783,0.015009184,-0.07692623,0.3188746
0.0545,-23.434895,476.69553,31.015554,457.61093,-0.64237005,480.55774,0.4032243,0.02016337,0.42327204,0.015237335,-0.06881931,0.3227145
0.055,-23.37785,476.69553,30.972986,457.61093,-0.63072026,480.55774,0.40291303,0.02033949,0.42303306,0.015444743,-0.06342399,0.32519484
0.0555,-23.299755,476.69553,30.911158,457.61093,-0.614697,480.55774,0.4026284,0.020664956,0.4228662,0.015796684,-0.055292986,0.3288516
0.056,-23.257465,476.69553,30.874744,457.61093,-0.6062763,481.2535,0.4025783,0.020895753,0.4228915,0.016029749,-0.049809832,0.33126712
0.0565,-23.214481,476.69553,30.832287,457.61093,-0.5987062,481.2535,0.40270114,0.021213366,0.42311713,0.016327048,-0.04142633,0.33486745
0.057,-23.201393,476.69553,30.814316,457.61093,-0.5974958,481.2535,0.4028925,0.021378923,0.42336512,0.016464839,-0.035698358,0.33724093
0.0575,-23.210443,476.69553,30.810022,457.61093,-0.60151696,481.2535,0.40218234,0.021407446,0.42263055,0.01646921,-0.026665257,0.33936343
0.058,-23.234602,476.69553,30.818039,457.61093,-0.6079557,481.2535,0.3981661,0.021077123,0.4183448,0.016191807,-0.019842912,0.33634084
0.0585,-23.279871,476.69553,30.837324,457.61093,-0.620157,481.2535,0.3926769,0.020556226,0.41246027,0.01573339,-0.009120579,0.33230728
0.059,-23.316277,476.69553,30.857903,457.61093,-0.62906957,481.2535,0.38931212,0.020167433,0.4088356,0.015388347,-0.0016565535,0.3298652
0.0595,-23.36942,476.69553,30.892494,457.61093,-0.64172673,481.2535,0.38459516,0.01955144,0.40373978,0.014843421,0.009908885,0.32642144
0.06,-23.397821,476.69553,30.91331,457.61093,-0.648653,481.2535,0.38162172,0.01913993,0.40052667,0.014484585,0.017800735,0.32420066
0.0605,-23.421648,476.69553,30.934013,457.61093,-0.655225,481.2535,0.37736607,0.01856137,0.39594263,0.013993129,0.029803276,0.32089236
0.061,-23.42197,476.69553,30.937653,457.61093,-0.6564237,481.2535,0.37465405,0.018223908,0.39303866,0.013717769,0.037862804,0.31867063
0.0615,-23.397463,476.69553,30.924902,457.61093,-0.6530223,481.2535,0.3707852,0.017821947,0.3889286,0.013409575,0.04997743,0.3152901
0.062,-23.36569,476.69553,30.904152,457.61093,-0.6474439,481.2535,0.3683575,0.017634107,0.38637325,0.013281804,0.058053218,0.3130038
0.0625,-23.300268,476.69553,30.857294,457.61093,-0.635202,481.2535,0.3649863,0.017475225,0.38286066,0.013206251,0.07016678,0.30953598
0.063,-23.249516,476.69553,30.818575,457.61093,-0.6255869,481.2535,0.36294904,0.017443046,0.38075617,0.013224484,0.07825936,0.30720344
0.0635,-23.172106,476.69553,30.756092,457.61093,-0.6113739,481.2535,0.3602429,0.017485643,0.37798297,0.0133263245,0.090468675,0.30367163
0.064,-23.12533,476.69553,30.71581,457.61093,-0.6034333,481.2535,0.35868332,0.017554462,0.37639445,0.0134216575,0.0986842,0.3012839
0.0645,-23.070877,476.69553,30.664198,457.61093,-0.59577763,481.2535,0.35670874,0.017675102,0.37438506,0.0135642,0.11116327,0.29761222
0.065,-23.048508,476.69553,30.638773,457.61093,-0.5942829,481.2535,0.3556152,0.017745173,0.3732695,0.013635392,0.119599015,0.29506797
0.0655,-23.038883,476.69553,30.617624,457.61093,-0.5978555,481.2535,0.3542638,0.017788216,0.3718667,0.013671545,0.13242242,0.29102826
0.066,-23.04804,476.69553,30.61526,457.61093,-0.6037542,481.2535,0.35350722,0.017765008,0.37106386,0.013635592,0.14106116,0.28813642
0.0665,-23.080639,476.69553,30.627039,457.61093,-0.61646277,481.2535,0.35250777,0.017634613,0.36996973,0.013485476,0.1540829,0.2834206
0.067,-23.11054,476.69553,30.642353,457.61093,-0.62638557,481.2535,0.35188287,0.017485444,0.36926517,0.013327392,0.16275129,0.27998766
0.0675,-23.159014,476.69553,30.670187,457.61093,-0.6412668,481.2535,0.35093087,0.017189214,0.3681779,0.013027837,0.17562693,0.27436402
0.068,-23.187332,476.69553,30.687963,457.61093,-0.6499474,481.2535,0.35025722,0.016965328,0.3674066,0.012806628,0.18406187,0.2702896
0.0685,-23.216106,476.69553,30.707006,457.61093,-0.65937304,481.2535,0.34915134,0.016621312,0.36616185,0.0124814715,0.19639519,0.26370114
0.069,-23.222454,476.69553,30.711586,454.2101,-0.6626176,481.2535,0.3483482,0.016409056,0.3652789,0.012291091,0.20436466,0.25901076
0.0695,-23.209042,474.09488,30.702766,454.2101,-0.6625717,481.2535,0.34706783,0.016149739,0.3639084,0.0120762745,0.2159042,0.25158107
0.07,-23.184492,474.09488,30.685627,454.2101,-0.65945745,481.2535,0.3461915,0.016031913,0.36299387,0.011992524,0.22332086,0.2464005
0.0705,-23.127352,474.09488,30.64428,454.2101,-0.6510159,481.2535,0.34489757,0.0159481,0.36168176,0.0119643845,0.23406638,0.23834433
0.071,-23.079548,474.09488,30.608498,454.2101,-0.64357585,481.2535,0.34409449,0.015958067,0.36088327,0.012007847,0.24101137,0.23280966
0.0715,-23.00272,474.09488,30.548367,454.2101,-0.6312102,481.2535,0.3430415,0.016058771,0.35985556,0.012147886,0.25117007,0.22428566
0.072,-22.95423,474.09488,30.508121,454.2101,-0.62331957,481.2535,0.34246975,0.016167205,0.35930687,0.012273169,0.25780737,0.2184533
0.0725,-22.894733,474.09488,30.45405,454.2101,-0.6142908,481.2535,0.34183013,0.01635841,0.35870486,0.012471559,0.26760444,0.20945606
0.073,-22.867641,474.09488,30.425262,454.2101,-0.61137223,481.2535,0.34155232,0.01648099,0.35844535,0.012587799,0.2740407,0.20326915
0.0735,-22.849712,474.09488,30.397018,454.2101,-0.6129533,477.93497,0.341326,0.016620085,0.35823348,0.012700653,0.28353548,0.19365157
0.074,-22.853554,474.09488,30.389317,454.2101,-0.61797845,477.93497,0.3412729,0.016663361,0.3581769,0.012718512,0.28972793,0.18698539
0.0745,-22.88124,474.09488,30.394257,454.2101,-0.6302261,477.93497,0.34127447,0.01663535,0.3581476,0.012644609,0.29873243,0.17656723
0.075,-22.911589,474.09488,30.40722,454.2101,-0.6404206,477.93497,0.34128925,0.016545227,0.3581214,0.012528447,0.30448914,0.16933237
0.0755,-22.96718,474.09488,30.43645,454.2101,-0.65670866,477.93497,0.34125906,0.016318215,0.35800317,0.012270205,0.3126494,0.15805578
0.076,-23.005278,474.09488,30.458782,454.2101,-0.6671557,477.93497,0.34117,0.016119868,0.35784155,0.012059849,0.31771725,0.15027717
0.0765,-23.054106,474.09488,30.489738,454.2101,-0.680764,477.93497,0.34089348,0.015786612,0.35744756,0.011725208,0.32468688,0.1382771
0.077,-23.076288,474.09488,30.504997,454.2101,-0.6877577,477.93497,0.34060484,0.015564043,0.3570837,0.011512611,0.32888532,0.1300997
0.0775,-23.088642,474.09488,30.514809,454.2101,-0.6941242,477.93497,0.34002873,0.015269431,0.35641143,0.011245665,0.33450308,0.11764836
0.078,-23.081493,474.09488,30.510817,454.2101,-0.69526196,477.93497,0.33956948,0.0151194995,0.3559064,0.011118754,0.33781302,0.109266795
0.0785,-23.049072,474.09488,30.488384,454.2101,-0.69229335,477.93497,0.33882794,0.014986763,0.3551255,0.011021074,0.34218648,0.09663273
0.079,-23.015678,474.09488,30.463652,454.2101,-0.687607,477.93497,0.33833927,0.014964589,0.3546291,0.01101924,0.34475523,0.08818932
0.0795,-22.95525,474.09488,30.416471,454.2101,-0.678072,477.93497,0.33768484,0.015023793,0.353987,0.011100552,0.34817138,0.07550254
0.08,-22.913376,474.09488,30.38208,454.2101,-0.67138016,477.93497,0.3373362,0.01511292,0.35365915,0.011197196,0.35019895,0.06702246
0.0805,-22.857718,474.09488,30.333324,454.2101,-0.6633948,477.93497,0.33698738,0.015289989,0.35335177,0.011372075,0.3529126,0.05424002
0.081,-22.830427,474.09488,30.306679,454.2101,-0.66073424,477.93497,0.33687973,0.015416154,0.35327482,0.011485496,0.3545117,0.045653984
0.0815,-22.810625,474.09488,30.280836,454.2101,-0.6622112,477.93497,0.33690736,0.015575171,0.35333303,0.011611581,0.35657644,0.03264128
0.082,-22.81395,474.09488,30.275036,454.2101,-0.6671536,477.93497,0.3370297,0.015637964,0.3534622,0.011646068,0.35770065,0.02386111
0.0825,-22.8432,474.09488,30.284752,454.2101,-0.6800527,477.93497,0.33731687,0.01564358,0.35372904,0.0115984855,0.3589285,0.010523371
0.083,-22.877222,474.09488,30.302727,454.2101,-0.69162685,477.93497,0.33753508,0.015577433,0.3539128,0.011494881,0.35938525,0.0015291501
0.0835,-22.942638,474.09488,30.342781,454.2101,-0.71174407,477.93497,0.3378293,0.015374842,0.35412392,0.011239107,0.35943666,-0.012071394
0.084,-22.99047,474.09488,30.374657,454.2101,-0.7257379,477.93497,0.33796474,0.015184376,0.3541857,0.011015003,0.35900614,-0.021172129
0.0845,-23.05941,474.09488,30.423338,454.2101,-0.7453135,477.93497,0.33802405,0.014838966,0.3541181,0.010631641,0.35761848,-0.03479191
0.085,-23.098352,474.09488,30.452507,454.2101,-0.75625646,477.93497,0.33795148,0.014593285,0.35395655,0.010367546,0.3561924,-0.043801066
0.0855,-23.138983,474.09488,30.485458,454.2101,-0.768101,477.93497,0.33766985,0.014234209,0.35354954,0.0099990945,0.3533276,-0.057129588
0.086,-23.15149,474.09488,30.497744,454.2101,-0.77254087,477.93497,0.3373797,0.014023949,0.3531889,0.009792583,0.3509679,-0.065853775
