Time,measurement1.Three-phase Meter1.POWER_Q,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.POWER_Q,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.POWER_Q,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.0445,-13.522083,506.57806,48.92765,476.57483,9.166486,504.7296,3.4166245,-0.7749377,69.527954,0.06699616,37.630775,18.909811
0.045,-13.232199,506.57806,49.224163,476.57483,9.38116,504.7296,3.4497876,-0.6757944,69.70142,0.4072992,37.49744,19.297592
0.0455,-12.782931,506.57806,49.658337,476.57483,9.715523,504.7296,3.4927142,-0.52498436,69.946594,0.9352731,37.27749,19.865429
0.046,-12.470024,506.57806,49.94359,476.57483,9.948097,504.7296,3.5168657,-0.42293894,70.10592,1.3006098,37.124527,20.238174
0.0465,-11.979662,506.57806,50.37012,476.57483,10.310803,504.7296,3.546582,-0.26767895,70.34901,1.8696648,36.869873,20.801218
0.047,-11.640634,506.57806,50.656834,476.57483,10.559741,504.7296,3.5622811,-0.1626787,70.51997,2.2597408,36.693844,21.170664
0.0475,-11.120461,506.57806,51.09465,476.57483,10.9377575,504.7296,3.5800815,-0.0032698845,70.79726,2.849678,36.421165,21.749632
0.048,-10.770791,506.57806,51.39332,476.57483,11.188077,504.7296,3.5883532,0.10401207,70.99855,3.2404597,36.23809,22.139177
0.0485,-10.253626,506.57806,51.852634,476.57483,11.552847,504.7296,3.5956419,0.26600602,71.325264,3.8109396,35.971943,22.737446
0.049,-9.921031,506.57806,52.164585,476.57483,11.784426,504.7296,3.5972233,0.37427893,71.55623,4.1737914,35.80177,23.139162
0.0495,-9.451957,506.57806,52.637573,476.57483,12.109012,504.7296,3.594717,0.53646207,71.91271,4.681774,35.56863,23.740786
