Time,Modbus1.Q_level_1,Modbus1.Q_level_2,Modbus1.Q_level_3,Modbus1.Voltage_diff_1,Modbus1.Voltage_diff_2,Modbus1.Voltage_diff_3,measurement1.Three-phase Meter1.VLn_RMS,measurement2.Three-phase Meter2.VLn_RMS,measurement3.Three-phase Meter3.VLn_RMS,measurement4.Three-phase Meter4.POWER_P,measurement4.Three-phase Meter4.POWER_Q,measurement5.Three-phase Meter5.POWER_P,measurement5.Three-phase Meter5.POWER_Q,measurement6.Three-phase Meter6.POWER_P,measurement6.Three-phase Meter6.POWER_Q
0.746,8627.816,-16047.229,1745.398,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.093660854,1.540845e-05,0.6124184,0.03014726,0.41991374,0.028754652
0.7465,8560.034,-16211.704,1710.4779,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.09371925,1.7116165e-05,0.6117632,0.0300005,0.4195211,0.028662896
0.747,8513.923,-16338.799,1670.5876,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.09374348,1.7795917e-05,0.6113106,0.029889766,0.41925502,0.02858455
0.7475,8456.722,-16537.24,1601.0662,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.0937579,1.9248302e-05,0.6106116,0.029723478,0.41884834,0.028455328
0.748,8432.971,-16663.371,1558.5322,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.09375682,1.9044162e-05,0.6101432,0.029624647,0.41857734,0.028368482
0.7485,8427.424,-16827.395,1518.0161,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.09374795,1.7268672e-05,0.60946417,0.029517503,0.41818783,0.028251145
0.749,8446.381,-16913.63,1515.5674,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.09374188,1.619359e-05,0.6090478,0.029480545,0.41795057,0.028189367
0.7495,8506.139,-17002.857,1561.014,-47.900745,-31.715063,-33.218224,453.70078,454.4777,454.40552,0.0937415,1.4729955e-05,0.608516,0.029477788,0.4176478,0.028131565
0.75,8563.79,-17036.625,1626.8534,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.093751624,1.3845521e-05,0.6082354,0.029514978,0.41749132,0.028118368
0.7505,8669.92,-17057.16,1774.1301,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.09378786,1.2642876e-05,0.607946,0.029618511,0.41733596,0.028135324
0.751,8747.907,-17058.027,1897.3007,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.093827456,1.1916695e-05,0.60784763,0.029709084,0.41728762,0.028167678
0.7515,8861.209,-17053.182,2101.918,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.093909025,1.0929056e-05,0.6078372,0.029859453,0.41729334,0.028238028
0.752,8924.096,-17052.582,2239.7214,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.09397566,1.0331936e-05,0.607905,0.02995868,0.41734177,0.028292283
0.7525,8983.057,-17064.38,2427.5876,-47.900745,-31.715063,0.0,453.70078,454.4777,459.12225,0.09408696,9.5174955e-06,0.6080815,0.030088233,0.41746154,0.02837151
0.753,8992.069,-17083.898,2528.9355,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09416357,9.023331e-06,0.6082232,0.030153736,0.41755894,0.028415658
0.7535,8955.918,-17132.352,2629.9126,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.0942727,8.34649e-06,0.6084226,0.030209538,0.4177057,0.028458735
0.754,8900.566,-17176.059,2658.2463,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09433651,7.934222e-06,0.6085212,0.030212253,0.4177902,0.028468087
0.7545,8780.325,-17252.338,2641.9539,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09441202,7.3677156e-06,0.6085991,0.030189732,0.41787806,0.028450536
0.755,8683.837,-17304.668,2596.3882,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09444662,7.0217807e-06,0.6085893,0.030148525,0.41790396,0.028418927
0.7555,8531.902,-17373.705,2490.3728,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09447451,6.5464365e-06,0.6084849,0.030062435,0.41789114,0.028347524
0.756,8436.222,-17406.37,2405.6497,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09447891,6.2566737e-06,0.6083644,0.030015294,0.41785204,0.028289383
0.7565,8316.3,-17424.568,2278.3599,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.094470404,5.8601254e-06,0.60813576,0.02995645,0.41776168,0.028197361
0.757,8258.688,-17411.648,2205.109,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.094459556,5.620021e-06,0.6079702,0.029941754,0.4176922,0.028138978
0.7575,8211.338,-17351.633,2129.372,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09444489,5.2937266e-06,0.6077593,0.02994108,0.4175973,0.028066184
0.758,8205.932,-17286.062,2108.4036,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09444147,5.097807e-06,0.60766625,0.029959826,0.41755334,0.028031481
0.7585,8232.072,-17157.89,2125.9785,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09445318,4.8335896e-06,0.60761404,0.030027196,0.4175344,0.028004529
0.759,8267.693,-17060.758,2168.088,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.094475,4.675758e-06,0.6076513,0.030092262,0.41755986,0.02800355
0.7595,8337.904,-16915.059,2265.6582,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.0945305,4.463535e-06,0.60782474,0.030206671,0.41765937,0.028024288
0.76,8388.044,-16828.734,2344.5654,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.094581716,4.3367036e-06,0.60800946,0.03028516,0.4177641,0.028048985
0.7605,8453.536,-16732.535,2466.581,0.0,-31.715063,0.0,458.12415,454.4777,459.12225,0.09467502,4.1654503e-06,0.6083618,0.030388074,0.41796637,0.028092355
0.761,8482.996,-16698.59,2540.5618,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09474387,4.061775e-06,0.60862595,0.030437581,0.41812053,0.028119199
0.7615,8497.375,-16701.672,2625.949,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09484812,3.919219e-06,0.609023,0.030472118,0.4183576,0.028146615
0.762,8485.653,-16741.223,2659.814,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09491281,3.8313383e-06,0.6092635,0.030465407,0.41850588,0.0281514
0.7625,8439.625,-16852.723,2671.9255,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09499437,3.7083817e-06,0.60956085,0.030428743,0.41869232,0.028133731
0.763,8394.974,-16955.922,2655.9531,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09503496,3.6316906e-06,0.6096897,0.03036846,0.4187841,0.028104862
0.7635,8319.486,-17139.428,2605.5513,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09507248,3.523778e-06,0.6097807,0.030266944,0.41886553,0.028039603
0.764,8271.86,-17270.955,2562.8833,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09508249,3.4569118e-06,0.60977584,0.030186323,0.41888353,0.027985672
0.7645,8217.5625,-17464.201,2503.4812,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09507968,3.3646272e-06,0.60969347,0.03007784,0.41886744,0.027900685
0.765,8197.756,-17580.316,2478.5503,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09507039,3.3089507e-06,0.6096043,0.03003404,0.41883925,0.02784784
0.7655,8198.363,-17722.234,2479.221,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09505372,4.7314384e-06,0.60947376,0.029994437,0.41879335,0.027784524
0.766,8221.288,-17791.328,2510.8992,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.095047064,4.5799416e-06,0.6094084,0.029999841,0.41877413,0.027758004
0.7665,8289.397,-17856.615,2608.4487,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09505106,4.3767027e-06,0.6093706,0.030058866,0.41878253,0.027745558
0.767,8354.69,-17878.225,2704.253,0.0,0.0,0.0,458.12415,458.18454,459.12225,0.09506632,4.256334e-06,0.609404,0.030123541,0.4188214,0.027755735
0.7675,8471.589,-17887.502,2883.5059,0.0,0.0,0.0,458.12415,458.18454,462.457,0.09511134,4.8200914e-06,0.6095604,0.030244017,0.4189366,0.027795235
0.768,8552.558,-17884.723,3017.573,0.0,0.0,0.0,458.12415,458.18454,462.457,0.095155954,5.3698577e-06,0.60973376,0.030332904,0.4190513,0.02783403
0.7685,8660.09,-17878.291,3220.9575,0.0,0.0,0.0,458.12415,458.18454,462.457,0.09524119,5.0959306e-06,0.6100771,0.030463567,0.41927248,0.027901309
0.769,8712.684,-17878.48,3345.5566,0.0,0.0,0.0,458.12415,458.18454,462.457,0.09530732,4.9306477e-06,0.6103466,0.030539613,0.41944456,0.0279458
0.7695,8750.256,-17893.328,3496.008,0.0,0.0,0.0,458.12415,458.18454,462.457,0.09541274,4.704485e-06,0.610773,0.03062257,0.4197202,0.028000908
0.77,8743.44,-17915.322,3563.0513,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09548192,4.5661177e-06,0.61105007,0.030654423,0.41990224,0.028023895
0.7705,8684.542,-17966.215,3605.394,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09557496,4.374421e-06,0.6114075,0.030656474,0.42015016,0.028030287
0.771,8616.463,-18009.629,3594.5183,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09562529,4.2557817e-06,0.61158496,0.030621566,0.4202865,0.028013794
0.7715,8485.089,-18080.957,3524.92,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09567804,4.090094e-06,0.61174524,0.030535093,0.42043397,0.02795844
0.772,8388.957,-18126.145,3449.4072,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09569699,3.9873757e-06,0.6117819,0.030471329,0.4204913,0.027904022
0.7725,8250.588,-18177.584,3309.2417,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09570303,3.8447088e-06,0.61174124,0.030377597,0.42052004,0.027805096
0.773,8171.0894,-18193.754,3210.2778,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09569528,3.757218e-06,0.6116665,0.030317994,0.42050853,0.027733723
0.7735,8082.024,-18181.3,3075.787,0.0,0.0,0.0,461.3513,458.18454,462.457,0.095673986,3.6376625e-06,0.61151725,0.03025688,0.42046532,0.027630197
0.774,8046.7295,-18145.826,3006.7866,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09565883,3.566194e-06,0.6114191,0.030239055,0.4204331,0.027569849
0.7745,8032.0645,-18053.416,2948.313,0.0,0.0,0.0,461.3513,458.18454,462.457,0.095643975,3.471074e-06,0.61133003,0.030237565,0.42040336,0.027500896
0.775,8046.6235,-17970.137,2943.3428,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09564397,3.4157413e-06,0.61132056,0.030264385,0.42040774,0.027472164
0.7755,8098.307,-17825.146,2985.2415,0.0,0.0,0.0,461.3513,458.18454,462.457,0.095664375,3.343777e-06,0.6114011,0.030341469,0.42046493,0.02745625
0.776,8146.533,-17724.357,3040.483,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09569314,3.3026322e-06,0.61152685,0.030409437,0.42054072,0.027462378
0.7765,8226.114,-17584.76,3149.4841,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09575843,3.249526e-06,0.61182016,0.030519791,0.42070964,0.027490096
0.777,8275.437,-17509.832,3229.3994,0.0,0.0,0.0,461.3513,458.18454,462.457,0.095814504,3.218755e-06,0.61207086,0.030588368,0.42085367,0.027515559
0.7775,8330.168,-17440.04,3342.3882,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09591081,3.1774775e-06,0.6125028,0.03067013,0.42110053,0.027553663
0.778,8348.089,-17428.113,3403.7043,0.0,0.0,0.0,461.3513,458.18454,462.457,0.09597805,3.1520663e-06,0.61279774,0.030701544,0.42127284,0.027572926
0.7785,8342.401,-17466.441,3462.4336,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09607388,3.11531e-06,0.6132107,0.03070993,0.42151925,0.0275832
0.779,8317.56,-17528.176,3475.9368,0.0,0.0,0.0,461.3513,461.25064,462.457,0.096129104,3.0913002e-06,0.61343384,0.0306771,0.42166212,0.027574029
0.7795,8255.883,-17666.797,3458.4849,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09619198,3.0553201e-06,0.6136779,0.03059936,0.42182678,0.027534464
0.78,8205.619,-17782.238,3425.982,0.0,0.0,0.0,461.3513,461.25064,462.457,0.096218385,3.031331e-06,0.61376745,0.030522002,0.42189795,0.027492277
0.7805,8131.3843,-17973.744,3359.1404,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09623464,2.9959342e-06,0.6137974,0.030400306,0.42194632,0.027411403
0.781,8090.8047,-18103.193,3312.8079,0.0,0.0,0.0,461.3513,461.25064,462.457,0.096232064,2.9732778e-06,0.61375844,0.030324202,0.421945,0.027351525
0.7815,8053.0776,-18286.836,3259.9504,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09625087,2.932784e-06,0.6118156,0.030135153,0.42078128,0.027170002
0.782,8045.0635,-18394.527,3245.2437,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09627329,2.8782458e-06,0.6044613,0.029701695,0.41619104,0.026755067
0.7825,8064.9116,-18512.74,3269.5164,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09627011,2.8059846e-06,0.5943681,0.029111223,0.40985894,0.026199616
0.783,8102.0713,-18564.756,3318.644,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09628002,2.763606e-06,0.58828217,0.028780097,0.4060465,0.025871687
0.7835,8192.283,-18606.475,3437.736,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09631102,2.708396e-06,0.58004785,0.028355142,0.40088093,0.025442101
0.784,8270.672,-18614.957,3541.6104,0.0,0.0,0.0,461.3513,461.25064,462.457,0.09634183,2.6771463e-06,0.57510203,0.028119994,0.3977749,0.025196534
0.7845,8399.444,-18609.178,3720.3074,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.096403666,2.6382809e-06,0.56843007,0.02783021,0.3935774,0.024885794
0.785,8480.737,-18599.791,3845.018,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.09645562,2.6170794e-06,0.56443864,0.027672144,0.39106345,0.02471294
0.7855,8575.663,-18589.332,4022.4792,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.096548386,2.5907373e-06,0.5590625,0.027470807,0.3876797,0.024494544
0.786,8611.401,-18590.982,4124.1694,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.09661754,2.5757065e-06,0.5558425,0.027348688,0.38565677,0.024368308
0.7865,8613.522,-18613.646,4237.0137,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.096724465,2.5551626e-06,0.55148524,0.027172146,0.38292402,0.024193943
0.787,8579.141,-18643.701,4279.879,0.0,0.0,0.0,461.3513,461.25064,465.45822,0.09679203,2.5417853e-06,0.5488451,0.02705106,0.38127387,0.024080565
0.7875,8479.091,-18708.973,4292.058,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096877664,2.521261e-06,0.5451974,0.026843963,0.37900758,0.02390652
0.788,8387.959,-18761.816,4266.406,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09691964,2.5071135e-06,0.5429427,0.026701417,0.37761194,0.023785474
0.7885,8234.423,-18843.463,4183.227,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09695598,2.4850585e-06,0.5397825,0.026490066,0.37566018,0.02359726
0.789,8132.957,-18891.01,4104.931,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09696289,2.4704357e-06,0.5378093,0.02635536,0.37444314,0.023470152
0.7895,7998.9443,-18937.244,3971.758,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096952386,2.449222e-06,0.5350387,0.026182905,0.3727367,0.02328428
0.79,7928.306,-18944.256,3885.6558,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09693633,2.4362828e-06,0.53332144,0.026092144,0.3716799,0.02316809
0.7905,7857.8267,-18912.37,3781.7886,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096908435,2.4197257e-06,0.53095764,0.025985565,0.37022305,0.023012863
0.791,7836.6865,-18862.598,3738.9338,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096893005,2.4110761e-06,0.5295348,0.0259398,0.36934236,0.022925748
0.7915,7842.128,-18750.668,3724.056,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096883096,2.4018764e-06,0.5276436,0.025909241,0.36816376,0.022823002
0.792,7866.9062,-18657.787,3748.2498,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09688891,2.3982993e-06,0.5265447,0.025914883,0.3674745,0.022773942
0.7925,7926.857,-18507.502,3829.1992,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096919835,2.3966827e-06,0.52513903,0.025952268,0.36658326,0.022727966
0.793,7975.332,-18411.287,3905.2063,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.096955605,2.397566e-06,0.5243546,0.025989037,0.36607975,0.02271293
0.7935,8047.7056,-18291.695,4034.1418,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09702935,2.4009926e-06,0.523381,0.026048835,0.36544666,0.022706406
0.794,8087.822,-18237.582,4118.421,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.097088546,2.4038202e-06,0.52284294,0.026082963,0.36509448,0.022707466
0.7945,8123.7866,-18205.71,4224.1807,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09718422,2.4077483e-06,0.5221599,0.026115244,0.36464646,0.022707943
0.795,8127.069,-18220.492,4272.913,0.0,0.0,0.0,464.35992,461.25064,465.45822,0.09724703,2.4094497e-06,0.52175474,0.026115343,0.36438555,0.022702675
0.7955,8098.773,-18296.613,4306.515,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09733029,2.409727e-06,0.5211881,0.026090505,0.3640245,0.02268007
0.796,8060.331,-18380.053,4302.8657,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09737382,2.408414e-06,0.52080935,0.026049992,0.36379075,0.022653433
0.7965,7984.7925,-18542.824,4263.503,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.097416006,2.40423e-06,0.520218,0.025967238,0.3634344,0.022596663
0.797,7931.811,-18667.19,4220.562,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.097427845,2.4001017e-06,0.51980597,0.025915869,0.36318848,0.02254982
0.7975,7863.6016,-18859.545,4146.7227,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.097423665,2.3931502e-06,0.51916385,0.025821272,0.36280838,0.022472933
0.798,7831.9404,-18980.82,4103.165,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09740959,2.9752032e-06,0.5187317,0.025770405,0.36255348,0.022422833
0.7985,7812.109,-19136.518,4066.9067,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09738106,3.451405e-06,0.5181046,0.025724543,0.36218512,0.022358358
0.799,7820.9624,-19217.215,4071.0942,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09736286,3.372243e-06,0.517719,0.025719384,0.36195993,0.022327274
0.7995,7870.4634,-19300.596,4128.709,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.097345226,4.9140813e-06,0.51721996,0.025752945,0.36167046,0.022304092
0.8,7926.175,-19332.047,4201.7827,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.097343944,5.9436657e-06,0.51695037,0.025802022,0.36151683,0.022303754
0.8005,8035.202,-19348.6,4355.8047,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09736162,9.623391e-06,0.5166647,0.025899606,0.36135045,0.022328107
0.801,8117.1997,-19344.703,4479.787,0.0,0.0,0.0,464.35992,464.38297,465.45822,0.09738778,1.2291879e-05,0.516553,0.025975343,0.36128297,0.02235641
0.8015,8237.346,-19328.018,4679.3657,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.09744801,1.294309e-05,0.51649034,0.02609143,0.36124456,0.022401355
0.802,8305.165,-19316.97,4809.151,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.097498834,1.2695372e-05,0.51650745,0.02616314,0.36125454,0.022434037
0.8025,8373.627,-19311.42,4977.345,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.097585514,1.1606179e-05,0.5165917,0.026254317,0.3613095,0.022480583
0.803,8391.018,-19318.842,5060.0483,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.09764643,1.094532e-05,0.51666474,0.026297241,0.3613625,0.022505613
0.8035,8369.657,-19348.508,5125.8135,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.09773393,1.0041507e-05,0.5167708,0.026333418,0.36144617,0.02252714
0.804,8324.378,-19379.678,5127.834,0.0,0.0,0.0,464.35992,464.38297,468.2671,0.09778468,9.491957e-06,0.5168158,0.026331248,0.36149284,0.022527952
0.8045,8218.28,-19438.99,5071.945,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09784232,8.73883e-06,0.516826,0.026305709,0.361532,0.022507196
0.805,8130.739,-19482.36,5001.768,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.097865716,8.280154e-06,0.51678324,0.026280966,0.36153105,0.022479186
0.8055,7991.705,-19542.012,4863.551,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09787688,7.651708e-06,0.5166388,0.02623952,0.36148423,0.02242056
0.806,7903.9624,-19570.148,4760.512,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09786973,7.2694893e-06,0.5164986,0.026199352,0.3614255,0.022374503
0.8065,7795.4575,-19581.531,4609.4585,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09784307,6.747156e-06,0.5162415,0.02617123,0.36130726,0.022304038
0.807,7744.773,-19563.154,4522.596,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.097819835,6.4308524e-06,0.5160656,0.026163943,0.3612193,0.022261696
0.8075,7707.655,-19493.941,4430.191,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09778701,6.0008365e-06,0.51582843,0.026186006,0.3610957,0.022213392
0.808,7709.205,-19422.564,4401.0537,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.097772226,5.741818e-06,0.5157124,0.02621862,0.3610314,0.022194583
0.8085,7746.0605,-19287.844,4411.5347,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.0977684,5.3912945e-06,0.51561946,0.026300203,0.36097893,0.022188967
0.809,7788.467,-19187.557,4451.933,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09778073,5.18072e-06,0.51562107,0.026372707,0.36097902,0.022199742
0.8095,7866.864,-19037.393,4549.731,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09782255,4.8964357e-06,0.51572245,0.026497126,0.3610336,0.022234175
0.81,7920.685,-18947.69,4629.523,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09786471,4.7255767e-06,0.5158508,0.026582327,0.36110327,0.022265848
0.8105,7989.525,-18846.03,4752.0474,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09794439,4.493954e-06,0.5161096,0.026698332,0.3612466,0.022318777
0.811,8020.413,-18808.748,4825.0645,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09800419,4.353744e-06,0.5163065,0.026759934,0.3613587,0.022352628
0.8115,8036.334,-18807.785,4906.325,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09809495,4.1616936e-06,0.51660043,0.026819956,0.36153203,0.02239299
0.812,8025.284,-18844.975,4935.342,0.0,0.0,0.0,466.98993,464.38297,468.2671,0.09815056,4.0440077e-06,0.5167735,0.02683571,0.36163884,0.022408798
0.8125,7979.6465,-18952.326,4936.742,0.0,0.0,0.0,466.98993,466.5987,468.2671,0.098217934,3.8811313e-06,0.5169677,0.026824215,0.36176664,0.022411853
0.813,7934.952,-19051.826,4911.456,0.0,0.0,0.0,466.98993,466.5987,468.2671,0.09824845,3.7806149e-06,0.51704156,0.026797006,0.36182192,0.022399861
0.8135,7859.244,-19228.2,4844.9077,0.0,0.0,0.0,466.98993,466.5987,468.2671,0.09826983,3.6410015e-06,0.5170623,0.026747,0.36185336,0.022363817
0.814,7811.49,-19354.14,4791.0825,0.0,0.0,0.0,466.98993,466.5987,468.2671,0.09826844,3.5552087e-06,0.5170185,0.02670244,0.3618413,0.022331243
